id_venda;data_venda;cliente_id;produto_id;vendedor_responsavel_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;forma_pagamento;parcelas;status;cidade_entrega;estado_entrega;centro_custo;observacoes
VEN0615;2026-03-24;CLI049;PROD017;FUN034;Loja Física;1;252.12;252.12;0.0;0.0;252.12;123.0;129.12;51.2;Boleto;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0616;2026-03-26;CLI053;PROD033;FUN031;E-commerce;1;158.79;158.79;0.0;0.0;158.79;63.0;95.79;60.3;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0617;2026-03-28;CLI071;PROD014;FUN030;Loja Física;3;373.62;1120.86;5.0;56.04;1064.82;504.0;560.82;52.7;PIX;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0618;2026-03-30;CLI049;PROD037;FUN024;Loja Física;1;465.86;465.86;0.0;0.0;465.86;173.0;292.86;62.9;Boleto;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0619;2026-03-30;CLI111;PROD021;FUN032;E-commerce;1;369.09;369.09;0.0;0.0;369.09;180.0;189.09;51.2;Boleto;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0620;2026-03-31;CLI079;PROD074;FUN035;Loja Física;2;145.05;290.1;0.0;0.0;290.1;146.0;144.1;49.7;Boleto;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0621;2026-03-31;CLI016;PROD026;FUN038;Loja Física;2;184.7;369.4;5.0;18.47;350.93;172.0;178.93;51.0;Cartão de Débito;6;Devolvida;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0622;2026-03-31;CLI006;PROD067;FUN027;Loja Física;1;400.84;400.84;0.0;0.0;400.84;148.0;252.84;63.1;Cartão de Débito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0623;2026-03-31;CLI044;PROD001;FUN034;E-commerce;3;144.71;434.13;0.0;0.0;434.13;201.0;233.13;53.7;Cartão de Crédito;4;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0624;2026-04-01;CLI099;PROD039;FUN024;Loja Física;1;57.26;57.26;0.0;0.0;57.26;27.0;30.26;52.8;Cartão de Crédito;3;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0625;2026-04-01;CLI006;PROD038;FUN021;Loja Física;1;137.27;137.27;5.0;6.86;130.41;60.0;70.41;54.0;Cartão de Débito;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0626;2026-04-01;CLI060;PROD019;FUN032;Loja Física;1;257.17;257.17;5.0;12.86;244.31;151.0;93.31;38.2;Boleto;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0627;2026-04-02;CLI051;PROD006;FUN028;Loja Física;1;76.32;76.32;0.0;0.0;76.32;35.0;41.32;54.1;Boleto;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0628;2026-04-02;CLI078;PROD017;FUN039;Loja Física;2;252.12;504.24;0.0;0.0;504.24;246.0;258.24;51.2;PIX;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0629;2026-04-02;CLI098;PROD012;FUN022;E-commerce;2;384.61;769.22;0.0;0.0;0.0;290.0;0.0;0.0;Boleto;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0630;2026-04-02;CLI042;PROD030;FUN035;E-commerce;1;102.21;102.21;5.0;5.11;0.0;39.0;0.0;0.0;Cartão de Crédito;3;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0631;2026-04-03;CLI074;PROD030;FUN030;Loja Física;1;102.21;102.21;0.0;0.0;102.21;39.0;63.21;61.8;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0632;2026-04-03;CLI071;PROD035;FUN035;E-commerce;1;87.94;87.94;0.0;0.0;87.94;32.0;55.94;63.6;Cartão de Débito;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0633;2026-04-03;CLI006;PROD014;FUN028;Loja Física;1;373.62;373.62;0.0;0.0;0.0;168.0;0.0;0.0;Boleto;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0634;2026-04-04;CLI060;PROD017;FUN038;E-commerce;1;252.12;252.12;0.0;0.0;0.0;123.0;0.0;0.0;Boleto;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0635;2026-04-05;CLI009;PROD074;FUN031;Loja Física;2;145.05;290.1;0.0;0.0;0.0;146.0;0.0;0.0;Cartão de Débito;3;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0636;2026-04-06;CLI044;PROD017;FUN035;Loja Física;2;252.12;504.24;0.0;0.0;504.24;246.0;258.24;51.2;PIX;4;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0637;2026-04-06;CLI065;PROD018;FUN032;Loja Física;1;160.85;160.85;0.0;0.0;160.85;93.0;67.85;42.2;Cartão de Débito;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0638;2026-04-07;CLI074;PROD023;FUN033;E-commerce;1;481.91;481.91;0.0;0.0;481.91;177.0;304.91;63.3;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0639;2026-04-07;CLI074;PROD077;FUN037;E-commerce;1;177.76;177.76;0.0;0.0;0.0;65.0;0.0;0.0;Boleto;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0640;2026-04-08;CLI010;PROD045;FUN037;WhatsApp;2;233.84;467.68;0.0;0.0;0.0;204.0;0.0;0.0;Boleto;2;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0641;2026-04-09;CLI002;PROD029;FUN033;E-commerce;1;298.41;298.41;0.0;0.0;0.0;168.0;0.0;0.0;Cartão de Débito;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0642;2026-04-09;CLI052;PROD053;FUN026;Loja Física;1;369.45;369.45;0.0;0.0;369.45;165.0;204.45;55.3;Cartão de Débito;3;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0643;2026-04-10;CLI116;PROD049;FUN031;E-commerce;1;57.41;57.41;0.0;0.0;0.0;27.0;0.0;0.0;Cartão de Débito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0644;2026-04-10;CLI007;PROD014;FUN031;Loja Física;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Boleto;4;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0645;2026-04-10;CLI081;PROD001;FUN034;E-commerce;1;144.71;144.71;0.0;0.0;144.71;67.0;77.71;53.7;Cartão de Débito;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0646;2026-04-11;CLI043;PROD029;FUN031;Loja Física;2;298.41;596.82;0.0;0.0;596.82;336.0;260.82;43.7;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0647;2026-04-11;CLI101;PROD066;FUN026;E-commerce;1;204.6;204.6;0.0;0.0;204.6;80.0;124.6;60.9;Boleto;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0648;2026-04-11;CLI104;PROD042;FUN021;Loja Física;2;109.51;219.02;0.0;0.0;219.02;118.0;101.02;46.1;Cartão de Crédito;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0649;2026-04-11;CLI043;PROD011;FUN021;Loja Física;1;283.61;283.61;0.0;0.0;283.61;127.0;156.61;55.2;Cartão de Crédito;3;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0650;2026-04-11;CLI015;PROD040;FUN022;Loja Física;2;216.48;432.96;0.0;0.0;432.96;184.0;248.96;57.5;Boleto;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0651;2026-04-11;CLI053;PROD043;FUN029;E-commerce;1;124.41;124.41;0.0;0.0;124.41;72.0;52.41;42.1;Cartão de Crédito;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0652;2026-04-12;CLI073;PROD051;FUN038;E-commerce;2;366.05;732.1;0.0;0.0;732.1;358.0;374.1;51.1;Boleto;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0653;2026-04-12;CLI037;PROD028;FUN032;WhatsApp;1;294.47;294.47;0.0;0.0;294.47;121.0;173.47;58.9;Cartão de Débito;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0654;2026-04-13;CLI114;PROD035;FUN039;E-commerce;1;87.94;87.94;0.0;0.0;87.94;32.0;55.94;63.6;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0655;2026-04-13;CLI044;PROD080;FUN032;E-commerce;2;139.03;278.06;0.0;0.0;278.06;160.0;118.06;42.5;Cartão de Débito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0656;2026-04-13;CLI107;PROD028;FUN021;E-commerce;1;294.47;294.47;0.0;0.0;294.47;121.0;173.47;58.9;PIX;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0657;2026-04-14;CLI074;PROD016;FUN026;Loja Física;1;208.07;208.07;0.0;0.0;208.07;99.0;109.07;52.4;PIX;3;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0658;2026-04-14;CLI120;PROD014;FUN022;WhatsApp;2;373.62;747.24;0.0;0.0;747.24;336.0;411.24;55.0;Boleto;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0659;2026-04-15;CLI086;PROD005;FUN027;WhatsApp;2;159.53;319.06;0.0;0.0;319.06;124.0;195.06;61.1;PIX;4;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0660;2026-04-15;CLI114;PROD019;FUN026;E-commerce;2;257.17;514.34;0.0;0.0;0.0;302.0;0.0;0.0;Cartão de Débito;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0661;2026-04-16;CLI074;PROD039;FUN035;Loja Física;1;57.26;57.26;0.0;0.0;57.26;27.0;30.26;52.8;Cartão de Débito;4;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0662;2026-04-16;CLI114;PROD031;FUN038;E-commerce;2;172.09;344.18;5.0;17.21;326.97;198.0;128.97;39.4;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0663;2026-04-17;CLI044;PROD020;FUN033;WhatsApp;2;449.09;898.18;0.0;0.0;898.18;356.0;542.18;60.4;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0664;2026-04-17;CLI035;PROD012;FUN028;WhatsApp;1;384.61;384.61;0.0;0.0;384.61;145.0;239.61;62.3;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0665;2026-04-18;CLI073;PROD071;FUN039;Loja Física;2;242.96;485.92;0.0;0.0;485.92;204.0;281.92;58.0;Cartão de Débito;2;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0666;2026-04-19;CLI028;PROD033;FUN036;E-commerce;3;158.79;476.37;0.0;0.0;476.37;189.0;287.37;60.3;Cartão de Crédito;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0667;2026-04-19;CLI053;PROD071;FUN023;Loja Física;1;242.96;242.96;0.0;0.0;242.96;102.0;140.96;58.0;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0668;2026-04-20;CLI002;PROD025;FUN025;WhatsApp;2;225.1;450.2;0.0;0.0;450.2;240.0;210.2;46.7;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0669;2026-04-20;CLI114;PROD013;FUN024;WhatsApp;2;144.71;289.42;5.0;14.47;274.95;150.0;124.95;45.4;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0670;2026-04-20;CLI046;PROD078;FUN035;E-commerce;2;300.12;600.24;0.0;0.0;600.24;272.0;328.24;54.7;PIX;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0671;2026-04-21;CLI052;PROD060;FUN028;Loja Física;2;355.5;711.0;0.0;0.0;711.0;314.0;397.0;55.8;Cartão de Crédito;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0672;2026-04-21;CLI084;PROD034;FUN033;WhatsApp;2;164.97;329.94;0.0;0.0;329.94;178.0;151.94;46.1;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0673;2026-04-21;CLI016;PROD045;FUN025;E-commerce;1;233.84;233.84;0.0;0.0;233.84;102.0;131.84;56.4;Cartão de Débito;2;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0674;2026-04-21;CLI074;PROD037;FUN032;Loja Física;3;465.86;1397.58;5.0;69.88;1327.7;519.0;808.7;60.9;Cartão de Crédito;1;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0675;2026-04-21;CLI052;PROD019;FUN029;WhatsApp;1;257.17;257.17;0.0;0.0;257.17;151.0;106.17;41.3;Boleto;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0676;2026-04-22;CLI006;PROD004;FUN037;E-commerce;1;59.03;59.03;0.0;0.0;0.0;28.0;0.0;0.0;Boleto;3;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0677;2026-04-23;CLI044;PROD033;FUN026;E-commerce;1;158.79;158.79;5.0;7.94;150.85;63.0;87.85;58.2;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0678;2026-04-23;CLI073;PROD062;FUN034;Loja Física;1;176.28;176.28;0.0;0.0;176.28;88.0;88.28;50.1;Boleto;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0679;2026-04-23;CLI049;PROD045;FUN021;Loja Física;1;233.84;233.84;0.0;0.0;233.84;102.0;131.84;56.4;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0680;2026-04-24;CLI010;PROD011;FUN021;WhatsApp;1;283.61;283.61;0.0;0.0;0.0;127.0;0.0;0.0;Boleto;2;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0681;2026-04-25;CLI044;PROD073;FUN036;E-commerce;1;188.38;188.38;0.0;0.0;188.38;77.0;111.38;59.1;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0682;2026-04-25;CLI023;PROD073;FUN037;Loja Física;1;188.38;188.38;5.0;9.42;178.96;77.0;101.96;57.0;Cartão de Débito;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0683;2026-04-26;CLI042;PROD066;FUN025;Loja Física;2;204.6;409.2;0.0;0.0;409.2;160.0;249.2;60.9;PIX;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0684;2026-04-27;CLI047;PROD034;FUN029;Loja Física;4;164.97;659.88;5.0;32.99;626.89;356.0;270.89;43.2;Boleto;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0685;2026-04-28;CLI049;PROD015;FUN022;E-commerce;1;304.13;304.13;5.0;15.21;0.0;112.0;0.0;0.0;Cartão de Crédito;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0686;2026-04-28;CLI069;PROD009;FUN033;E-commerce;2;160.97;321.94;0.0;0.0;321.94;128.0;193.94;60.2;PIX;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0687;2026-04-29;CLI060;PROD037;FUN030;Loja Física;1;465.86;465.86;0.0;0.0;0.0;173.0;0.0;0.0;Cartão de Débito;2;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0688;2026-05-01;CLI074;PROD005;FUN030;Loja Física;1;159.53;159.53;5.0;7.98;151.55;62.0;89.55;59.1;Boleto;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0689;2026-05-01;CLI112;PROD061;FUN038;E-commerce;2;141.65;283.3;5.0;14.17;269.13;164.0;105.13;39.1;PIX;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0690;2026-05-01;CLI116;PROD028;FUN033;Loja Física;4;294.47;1177.88;0.0;0.0;0.0;484.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0691;2026-05-01;CLI049;PROD003;FUN027;WhatsApp;1;160.15;160.15;5.0;8.01;152.14;71.0;81.14;53.3;Cartão de Débito;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0692;2026-05-01;CLI082;PROD025;FUN037;Loja Física;3;225.1;675.3;0.0;0.0;0.0;360.0;0.0;0.0;PIX;2;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0693;2026-05-02;CLI062;PROD063;FUN023;Loja Física;1;363.41;363.41;0.0;0.0;363.41;141.0;222.41;61.2;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0694;2026-05-03;CLI046;PROD043;FUN024;E-commerce;3;124.41;373.23;0.0;0.0;373.23;216.0;157.23;42.1;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0695;2026-05-04;CLI052;PROD033;FUN025;E-commerce;2;158.79;317.58;0.0;0.0;317.58;126.0;191.58;60.3;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0696;2026-05-04;CLI050;PROD061;FUN021;E-commerce;1;141.65;141.65;0.0;0.0;141.65;82.0;59.65;42.1;Cartão de Crédito;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0697;2026-05-04;CLI073;PROD078;FUN038;Loja Física;1;300.12;300.12;0.0;0.0;300.12;136.0;164.12;54.7;PIX;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0698;2026-05-05;CLI112;PROD071;FUN032;E-commerce;1;242.96;242.96;0.0;0.0;242.96;102.0;140.96;58.0;Boleto;2;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0699;2026-05-05;CLI058;PROD056;FUN037;Loja Física;1;129.22;129.22;0.0;0.0;129.22;73.0;56.22;43.5;Cartão de Crédito;1;Devolvida;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0700;2026-05-05;CLI002;PROD015;FUN039;Loja Física;1;304.13;304.13;0.0;0.0;0.0;112.0;0.0;0.0;Boleto;2;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0701;2026-05-06;CLI007;PROD027;FUN038;WhatsApp;1;74.8;74.8;5.0;3.74;0.0;28.0;0.0;0.0;PIX;1;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0702;2026-05-06;CLI002;PROD036;FUN028;E-commerce;2;281.02;562.04;0.0;0.0;562.04;238.0;324.04;57.7;Cartão de Crédito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0703;2026-05-06;CLI097;PROD036;FUN031;WhatsApp;2;281.02;562.04;0.0;0.0;0.0;238.0;0.0;0.0;Boleto;4;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0704;2026-05-07;CLI104;PROD025;FUN026;Loja Física;1;225.1;225.1;0.0;0.0;225.1;120.0;105.1;46.7;PIX;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0705;2026-05-07;CLI034;PROD009;FUN023;WhatsApp;2;160.97;321.94;5.0;16.1;305.84;128.0;177.84;58.1;PIX;3;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0706;2026-05-08;CLI119;PROD076;FUN031;Loja Física;1;149.13;149.13;0.0;0.0;0.0;76.0;0.0;0.0;Cartão de Débito;6;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0707;2026-05-09;CLI073;PROD071;FUN021;WhatsApp;1;242.96;242.96;0.0;0.0;0.0;102.0;0.0;0.0;Boleto;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0708;2026-05-10;CLI002;PROD027;FUN031;Loja Física;3;74.8;224.4;0.0;0.0;224.4;84.0;140.4;62.6;Cartão de Débito;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0709;2026-05-10;CLI042;PROD066;FUN039;Loja Física;1;204.6;204.6;0.0;0.0;204.6;80.0;124.6;60.9;PIX;3;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0710;2026-05-10;CLI049;PROD066;FUN025;E-commerce;1;204.6;204.6;0.0;0.0;0.0;80.0;0.0;0.0;Cartão de Crédito;2;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0711;2026-05-11;CLI046;PROD025;FUN024;Loja Física;1;225.1;225.1;0.0;0.0;0.0;120.0;0.0;0.0;PIX;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0712;2026-05-11;CLI104;PROD034;FUN021;Loja Física;1;164.97;164.97;0.0;0.0;164.97;89.0;75.97;46.1;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0713;2026-05-12;CLI012;PROD020;FUN029;E-commerce;1;449.09;449.09;0.0;0.0;449.09;178.0;271.09;60.4;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0714;2026-05-12;CLI006;PROD019;FUN024;Loja Física;2;257.17;514.34;0.0;0.0;514.34;302.0;212.34;41.3;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0715;2026-05-12;CLI112;PROD052;FUN026;Loja Física;1;232.1;232.1;5.0;11.61;220.49;124.0;96.49;43.8;PIX;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0716;2026-05-12;CLI002;PROD077;FUN023;E-commerce;1;177.76;177.76;0.0;0.0;177.76;65.0;112.76;63.4;Cartão de Débito;4;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0717;2026-05-12;CLI069;PROD008;FUN031;Loja Física;1;374.42;374.42;0.0;0.0;374.42;152.0;222.42;59.4;PIX;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0718;2026-05-13;CLI073;PROD052;FUN027;WhatsApp;1;232.1;232.1;0.0;0.0;232.1;124.0;108.1;46.6;Boleto;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0719;2026-05-13;CLI084;PROD077;FUN032;Loja Física;4;177.76;711.04;0.0;0.0;711.04;260.0;451.04;63.4;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0720;2026-05-13;CLI074;PROD015;FUN022;Loja Física;3;304.13;912.39;0.0;0.0;912.39;336.0;576.39;63.2;Cartão de Crédito;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0721;2026-05-13;CLI081;PROD024;FUN027;Loja Física;1;120.51;120.51;0.0;0.0;120.51;68.0;52.51;43.6;PIX;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0722;2026-05-14;CLI049;PROD027;FUN038;Loja Física;2;74.8;149.6;0.0;0.0;149.6;56.0;93.6;62.6;Cartão de Débito;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0723;2026-05-15;CLI053;PROD001;FUN031;E-commerce;1;144.71;144.71;0.0;0.0;144.71;67.0;77.71;53.7;Cartão de Crédito;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0724;2026-05-15;CLI060;PROD067;FUN021;E-commerce;2;400.84;801.68;0.0;0.0;801.68;296.0;505.68;63.1;Cartão de Débito;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0725;2026-05-15;CLI015;PROD025;FUN034;Loja Física;1;225.1;225.1;0.0;0.0;225.1;120.0;105.1;46.7;PIX;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0726;2026-05-15;CLI027;PROD006;FUN021;E-commerce;1;76.32;76.32;5.0;3.82;72.5;35.0;37.5;51.7;Cartão de Crédito;6;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0727;2026-05-16;CLI104;PROD032;FUN028;Loja Física;1;222.05;222.05;0.0;0.0;222.05;125.0;97.05;43.7;Cartão de Crédito;3;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0728;2026-05-16;CLI086;PROD014;FUN030;E-commerce;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Cartão de Débito;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0729;2026-05-17;CLI083;PROD038;FUN031;E-commerce;3;137.27;411.81;0.0;0.0;411.81;180.0;231.81;56.3;Boleto;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0730;2026-05-17;CLI006;PROD029;FUN029;Loja Física;3;298.41;895.23;0.0;0.0;895.23;504.0;391.23;43.7;Cartão de Débito;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0731;2026-05-17;CLI092;PROD040;FUN038;E-commerce;1;216.48;216.48;0.0;0.0;216.48;92.0;124.48;57.5;Cartão de Débito;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0732;2026-05-17;CLI013;PROD006;FUN033;E-commerce;1;76.32;76.32;0.0;0.0;76.32;35.0;41.32;54.1;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0733;2026-05-18;CLI109;PROD018;FUN028;WhatsApp;3;160.85;482.55;0.0;0.0;482.55;279.0;203.55;42.2;Cartão de Crédito;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0734;2026-05-19;CLI104;PROD011;FUN037;WhatsApp;2;283.61;567.22;0.0;0.0;567.22;254.0;313.22;55.2;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0735;2026-05-19;CLI030;PROD022;FUN027;WhatsApp;2;162.46;324.92;0.0;0.0;324.92;136.0;188.92;58.1;Boleto;6;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0736;2026-05-20;CLI060;PROD063;FUN036;E-commerce;2;363.41;726.82;0.0;0.0;726.82;282.0;444.82;61.2;Boleto;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0737;2026-05-20;CLI060;PROD015;FUN034;E-commerce;2;304.13;608.26;0.0;0.0;608.26;224.0;384.26;63.2;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0738;2026-05-20;CLI011;PROD029;FUN025;E-commerce;4;298.41;1193.64;5.0;59.68;1133.96;672.0;461.96;40.7;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0739;2026-05-21;CLI052;PROD054;FUN032;E-commerce;1;314.36;314.36;0.0;0.0;314.36;178.0;136.36;43.4;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0740;2026-05-21;CLI049;PROD064;FUN036;Loja Física;2;241.43;482.86;0.0;0.0;0.0;216.0;0.0;0.0;Cartão de Débito;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0741;2026-05-21;CLI101;PROD024;FUN034;Loja Física;1;120.51;120.51;0.0;0.0;120.51;68.0;52.51;43.6;PIX;3;Devolvida;Santo André;SP;CC-COMERCIAL;Venda regular.
