id_compra;data_compra;fornecedor_id;produto_id;quantidade;custo_unitario;frete;valor_total;data_prevista_entrega;status;competencia
COMP00855;2024-08-01;FOR017;PROD001;22;30.2;45.0;709.4;2024-08-16;Recebida;2024-08
COMP00856;2024-08-05;FOR009;PROD002;10;59.61;45.0;641.1;2024-08-15;Recebida;2024-08
COMP00857;2024-08-03;FOR017;PROD003;11;86.45;45.0;995.95;2024-08-18;Recebida;2024-08
COMP00858;2024-08-02;FOR009;PROD004;10;139.98;45.0;1444.8;2024-08-12;Recebida;2024-08
COMP00859;2024-08-01;FOR009;PROD005;10;49.49;45.0;539.9;2024-08-11;Recebida;2024-08
COMP00860;2024-08-03;FOR009;PROD006;10;63.79;45.0;682.9;2024-08-13;Recebida;2024-08
COMP00861;2024-08-04;FOR006;PROD007;13;69.67;45.0;950.71;2024-08-09;Recebida;2024-08
COMP00862;2024-08-01;FOR004;PROD008;16;80.01;45.0;1325.16;2024-08-21;Recebida;2024-08
COMP00863;2024-08-05;FOR015;PROD009;16;22.52;45.0;405.32;2024-08-20;Recebida;2024-08
COMP00864;2024-08-01;FOR003;PROD010;22;56.03;45.0;1277.66;2024-08-08;Recebida;2024-08
COMP00865;2024-08-05;FOR015;PROD011;19;68.4;45.0;1344.6;2024-08-20;Recebida;2024-08
COMP00866;2024-08-03;FOR007;PROD012;10;97.12;45.0;1016.2;2024-08-08;Recebida;2024-08
COMP00867;2024-08-01;FOR018;PROD013;10;108.28;45.0;1127.8;2024-08-06;Recebida;2024-08
COMP00868;2024-08-01;FOR006;PROD014;10;48.19;45.0;526.9;2024-08-06;Recebida;2024-08
COMP00869;2024-08-04;FOR004;PROD015;10;73.97;45.0;784.7;2024-08-24;Recebida;2024-08
COMP00870;2024-08-01;FOR008;PROD016;10;67.53;45.0;720.3;2024-08-16;Recebida;2024-08
COMP00871;2024-08-04;FOR014;PROD017;14;69.3;45.0;1015.2;2024-08-14;Recebida;2024-08
COMP00872;2024-08-05;FOR001;PROD018;17;25.89;45.0;485.13;2024-08-20;Recebida;2024-08
COMP00873;2024-08-04;FOR010;PROD019;19;35.79;45.0;725.01;2024-08-19;Recebida;2024-08
COMP00874;2024-08-02;FOR004;PROD020;12;89.65;45.0;1120.8;2024-08-22;Recebida;2024-08
COMP00875;2024-08-01;FOR004;PROD021;11;73.44;45.0;852.84;2024-08-21;Recebida;2024-08
COMP00876;2024-08-04;FOR015;PROD022;12;139.65;45.0;1720.8;2024-08-19;Recebida;2024-08
COMP00877;2024-08-05;FOR015;PROD023;10;67.5;45.0;720.0;2024-08-20;Recebida;2024-08
COMP00878;2024-08-03;FOR018;PROD024;10;85.04;45.0;895.4;2024-08-08;Recebida;2024-08
COMP00879;2024-08-04;FOR012;PROD025;11;70.02;45.0;815.22;2024-08-11;Recebida;2024-08
COMP00880;2024-08-03;FOR016;PROD026;15;90.63;45.0;1404.45;2024-08-23;Recebida;2024-08
COMP00881;2024-08-01;FOR002;PROD027;10;68.6;45.0;731.0;2024-08-08;Recebida;2024-08
COMP00882;2024-08-02;FOR015;PROD028;21;57.86;45.0;1260.06;2024-08-17;Recebida;2024-08
COMP00883;2024-08-05;FOR014;PROD029;21;74.21;45.0;1603.41;2024-08-15;Recebida;2024-08
COMP00884;2024-08-02;FOR001;PROD030;13;113.4;45.0;1519.2;2024-08-17;Recebida;2024-08
COMP00885;2024-08-01;FOR016;PROD031;19;124.71;45.0;2414.49;2024-08-21;Recebida;2024-08
COMP00886;2024-08-01;FOR004;PROD032;16;51.97;45.0;876.52;2024-08-21;Recebida;2024-08
COMP00887;2024-08-05;FOR016;PROD033;10;86.62;45.0;911.2;2024-08-25;Recebida;2024-08
COMP00888;2024-08-05;FOR002;PROD034;12;56.04;45.0;717.48;2024-08-12;Recebida;2024-08
COMP00889;2024-08-01;FOR008;PROD035;10;76.86;45.0;813.6;2024-08-16;Recebida;2024-08
COMP00890;2024-08-04;FOR004;PROD036;12;36.72;45.0;485.64;2024-08-24;Recebida;2024-08
COMP00891;2024-08-02;FOR006;PROD037;18;49.07;45.0;928.26;2024-08-07;Recebida;2024-08
COMP00892;2024-08-02;FOR016;PROD038;23;70.84;45.0;1674.32;2024-08-22;Recebida;2024-08
COMP00893;2024-08-05;FOR011;PROD039;10;105.18;45.0;1096.8;2024-08-17;Recebida;2024-08
COMP00894;2024-08-02;FOR017;PROD041;13;76.85;45.0;1044.05;2024-08-17;Recebida;2024-08
COMP00895;2024-08-02;FOR009;PROD042;12;78.34;45.0;985.08;2024-08-12;Recebida;2024-08
COMP00896;2024-08-04;FOR002;PROD043;10;88.07;45.0;925.7;2024-08-11;Recebida;2024-08
COMP00897;2024-08-04;FOR001;PROD044;10;59.62;45.0;641.2;2024-08-19;Recebida;2024-08
COMP00898;2024-08-05;FOR017;PROD045;32;28.33;55.11;961.67;2024-08-20;Recebida;2024-08
COMP00899;2024-08-01;FOR001;PROD046;25;54.33;45.0;1403.25;2024-08-16;Recebida;2024-08
COMP00900;2024-08-05;FOR009;PROD047;10;68.31;45.0;728.1;2024-08-15;Recebida;2024-08
COMP00901;2024-08-03;FOR015;PROD048;12;67.86;45.0;859.32;2024-08-18;Recebida;2024-08
COMP00902;2024-08-05;FOR012;PROD049;12;112.53;45.0;1395.36;2024-08-12;Recebida;2024-08
COMP00903;2024-08-01;FOR008;PROD051;10;75.06;45.0;795.6;2024-08-16;Recebida;2024-08
COMP00904;2024-08-04;FOR007;PROD052;12;77.62;45.0;976.44;2024-08-09;Recebida;2024-08
COMP00905;2024-08-04;FOR002;PROD053;15;71.43;45.0;1116.45;2024-08-11;Recebida;2024-08
COMP00906;2024-08-03;FOR011;PROD054;13;28.64;45.0;417.32;2024-08-15;Recebida;2024-08
COMP00907;2024-08-02;FOR015;PROD055;17;37.81;45.0;687.77;2024-08-17;Recebida;2024-08
COMP00908;2024-08-02;FOR005;PROD056;23;68.62;45.0;1623.26;2024-08-22;Recebida;2024-08
COMP00909;2024-08-05;FOR017;PROD057;10;107.16;45.0;1116.6;2024-08-20;Recebida;2024-08
COMP00910;2024-08-03;FOR014;PROD058;10;148.49;45.0;1529.9;2024-08-13;Recebida;2024-08
COMP00911;2024-08-05;FOR016;PROD059;12;54.54;45.0;699.48;2024-08-25;Recebida;2024-08
COMP00912;2024-08-01;FOR003;PROD060;10;88.37;45.0;928.7;2024-08-08;Recebida;2024-08
COMP00913;2024-08-04;FOR007;PROD061;17;57.18;45.0;1017.06;2024-08-09;Recebida;2024-08
COMP00914;2024-08-02;FOR004;PROD062;22;71.12;45.0;1609.64;2024-08-22;Recebida;2024-08
COMP00915;2024-08-03;FOR005;PROD063;20;60.97;45.0;1264.4;2024-08-23;Recebida;2024-08
COMP00916;2024-08-05;FOR002;PROD064;26;43.07;45.0;1164.82;2024-08-12;Recebida;2024-08
COMP00917;2024-08-01;FOR010;PROD065;26;81.23;45.0;2156.98;2024-08-16;Recebida;2024-08
COMP00918;2024-08-04;FOR018;PROD066;22;73.06;45.0;1652.32;2024-08-09;Recebida;2024-08
COMP00919;2024-08-05;FOR015;PROD067;10;122.55;45.0;1270.5;2024-08-20;Recebida;2024-08
COMP00920;2024-08-01;FOR014;PROD068;10;77.27;45.0;817.7;2024-08-11;Recebida;2024-08
COMP00921;2024-08-05;FOR011;PROD069;10;88.74;45.0;932.4;2024-08-17;Recebida;2024-08
COMP00922;2024-08-01;FOR012;PROD070;14;91.56;45.0;1326.84;2024-08-08;Recebida;2024-08
COMP00923;2024-08-05;FOR015;PROD071;10;65.88;45.0;703.8;2024-08-20;Recebida;2024-08
COMP00924;2024-08-01;FOR014;PROD072;20;25.44;45.0;553.8;2024-08-11;Recebida;2024-08
COMP00925;2024-08-05;FOR005;PROD073;19;46.16;45.0;922.04;2024-08-25;Recebida;2024-08
COMP00926;2024-08-03;FOR017;PROD074;23;67.12;45.0;1588.76;2024-08-18;Recebida;2024-08
COMP00927;2024-08-01;FOR011;PROD075;11;79.17;45.0;915.87;2024-08-13;Recebida;2024-08
COMP00928;2024-08-01;FOR002;PROD076;12;152.21;45.0;1871.52;2024-08-08;Recebida;2024-08
COMP00929;2024-08-02;FOR018;PROD077;10;73.89;45.0;783.9;2024-08-07;Recebida;2024-08
COMP00930;2024-08-04;FOR011;PROD078;12;79.1;45.0;994.2;2024-08-16;Recebida;2024-08
COMP00931;2024-08-03;FOR014;PROD079;20;67.61;45.0;1397.2;2024-08-13;Recebida;2024-08
COMP00932;2024-08-01;FOR001;PROD080;16;50.68;45.0;855.88;2024-08-16;Recebida;2024-08
COMP00933;2024-09-04;FOR017;PROD001;18;30.43;45.0;592.74;2024-09-19;Recebida;2024-09
COMP00934;2024-09-02;FOR009;PROD002;10;60.1;45.0;646.0;2024-09-12;Recebida;2024-09
COMP00935;2024-09-01;FOR017;PROD003;15;87.59;45.0;1358.85;2024-09-16;Recebida;2024-09
COMP00936;2024-09-03;FOR009;PROD004;12;139.37;45.0;1717.44;2024-09-13;Recebida;2024-09
COMP00937;2024-09-05;FOR009;PROD005;15;49.65;45.0;789.75;2024-09-15;Recebida;2024-09
COMP00938;2024-09-04;FOR009;PROD006;14;64.34;45.0;945.76;2024-09-14;Recebida;2024-09
COMP00939;2024-09-01;FOR006;PROD007;14;69.95;45.0;1024.3;2024-09-06;Recebida;2024-09
COMP00940;2024-09-04;FOR015;PROD009;27;22.63;45.0;656.01;2024-09-19;Recebida;2024-09
COMP00941;2024-09-04;FOR003;PROD010;19;55.14;45.0;1092.66;2024-09-11;Recebida;2024-09
COMP00942;2024-09-03;FOR015;PROD011;14;68.5;45.0;1004.0;2024-09-18;Recebida;2024-09
COMP00943;2024-09-01;FOR007;PROD012;15;97.63;45.0;1509.45;2024-09-06;Recebida;2024-09
COMP00944;2024-09-01;FOR018;PROD013;10;105.63;45.0;1101.3;2024-09-06;Recebida;2024-09
COMP00945;2024-09-04;FOR006;PROD014;16;47.96;45.0;812.36;2024-09-09;Recebida;2024-09
COMP00946;2024-09-01;FOR004;PROD015;13;75.44;45.0;1025.72;2024-09-21;Recebida;2024-09
COMP00947;2024-09-03;FOR008;PROD016;11;65.97;45.0;770.67;2024-09-18;Recebida;2024-09
COMP00948;2024-09-02;FOR014;PROD017;10;70.04;45.0;745.4;2024-09-12;Recebida;2024-09
COMP00949;2024-09-02;FOR001;PROD018;23;26.37;45.0;651.51;2024-09-17;Recebida;2024-09
COMP00950;2024-09-01;FOR010;PROD019;16;36.83;45.0;634.28;2024-09-16;Recebida;2024-09
COMP00951;2024-09-03;FOR004;PROD020;10;88.58;45.0;930.8;2024-09-23;Recebida;2024-09
COMP00952;2024-09-05;FOR004;PROD021;18;71.02;45.0;1323.36;2024-09-25;Recebida;2024-09
COMP00953;2024-09-04;FOR015;PROD022;15;140.52;45.0;2152.8;2024-09-19;Recebida;2024-09
COMP00954;2024-09-04;FOR015;PROD023;10;67.3;45.0;718.0;2024-09-19;Recebida;2024-09
COMP00955;2024-09-02;FOR018;PROD024;13;86.27;45.0;1166.51;2024-09-07;Recebida;2024-09
COMP00956;2024-09-01;FOR012;PROD025;25;68.99;45.0;1769.75;2024-09-08;Recebida;2024-09
COMP00957;2024-09-02;FOR016;PROD026;11;93.15;45.0;1069.65;2024-09-22;Recebida;2024-09
COMP00958;2024-09-02;FOR002;PROD027;10;68.84;45.0;733.4;2024-09-09;Recebida;2024-09
COMP00959;2024-09-04;FOR015;PROD028;23;58.13;45.0;1381.99;2024-09-19;Recebida;2024-09
COMP00960;2024-09-05;FOR014;PROD029;10;73.07;45.0;775.7;2024-09-15;Recebida;2024-09
COMP00961;2024-09-02;FOR001;PROD030;19;113.82;45.0;2207.58;2024-09-17;Recebida;2024-09
COMP00962;2024-09-04;FOR016;PROD031;10;124.79;45.0;1292.9;2024-09-24;Recebida;2024-09
COMP00963;2024-09-03;FOR004;PROD032;10;51.76;45.0;562.6;2024-09-23;Recebida;2024-09
COMP00964;2024-09-05;FOR016;PROD033;12;87.25;45.0;1092.0;2024-09-25;Recebida;2024-09
COMP00965;2024-09-03;FOR002;PROD034;19;57.22;45.0;1132.18;2024-09-10;Recebida;2024-09
COMP00966;2024-09-04;FOR008;PROD035;12;78.08;45.0;981.96;2024-09-19;Recebida;2024-09
COMP00967;2024-09-01;FOR004;PROD036;11;36.21;45.0;443.31;2024-09-21;Recebida;2024-09
COMP00968;2024-09-05;FOR006;PROD037;19;49.96;45.0;994.24;2024-09-10;Recebida;2024-09
COMP00969;2024-09-01;FOR016;PROD038;18;71.27;45.0;1327.86;2024-09-21;Recebida;2024-09
COMP00970;2024-09-03;FOR011;PROD039;17;102.69;45.0;1790.73;2024-09-15;Recebida;2024-09
COMP00971;2024-09-05;FOR002;PROD040;13;116.65;45.0;1561.45;2024-09-12;Recebida;2024-09
COMP00972;2024-09-04;FOR017;PROD041;15;78.09;45.0;1216.35;2024-09-19;Recebida;2024-09
COMP00973;2024-09-01;FOR009;PROD042;23;79.42;45.0;1871.66;2024-09-11;Recebida;2024-09
COMP00974;2024-09-01;FOR002;PROD043;10;87.01;45.0;915.1;2024-09-08;Recebida;2024-09
COMP00975;2024-09-02;FOR001;PROD044;10;59.07;45.0;635.7;2024-09-17;Recebida;2024-09
COMP00976;2024-09-04;FOR017;PROD045;25;29.02;45.0;770.5;2024-09-19;Recebida;2024-09
COMP00977;2024-09-04;FOR001;PROD046;23;53.56;45.0;1276.88;2024-09-19;Recebida;2024-09
COMP00978;2024-09-04;FOR009;PROD047;26;69.7;45.0;1857.2;2024-09-14;Recebida;2024-09
COMP00979;2024-09-02;FOR015;PROD048;13;66.98;45.0;915.74;2024-09-17;Recebida;2024-09
COMP00980;2024-09-03;FOR010;PROD050;15;75.82;45.0;1182.3;2024-09-18;Recebida;2024-09
COMP00981;2024-09-04;FOR008;PROD051;13;75.22;45.0;1022.86;2024-09-19;Recebida;2024-09
COMP00982;2024-09-02;FOR007;PROD052;20;78.16;45.0;1608.2;2024-09-07;Recebida;2024-09
COMP00983;2024-09-05;FOR002;PROD053;16;71.82;45.0;1194.12;2024-09-12;Recebida;2024-09
COMP00984;2024-09-04;FOR011;PROD054;26;28.55;45.0;787.3;2024-09-16;Recebida;2024-09
COMP00985;2024-09-03;FOR015;PROD055;28;36.76;45.0;1074.28;2024-09-18;Recebida;2024-09
COMP00986;2024-09-02;FOR005;PROD056;22;69.1;45.0;1565.2;2024-09-22;Recebida;2024-09
COMP00987;2024-09-01;FOR017;PROD057;20;106.61;45.0;2177.2;2024-09-16;Recebida;2024-09
COMP00988;2024-09-03;FOR014;PROD058;10;146.56;45.0;1510.6;2024-09-13;Recebida;2024-09
COMP00989;2024-09-03;FOR016;PROD059;22;54.6;45.0;1246.2;2024-09-23;Recebida;2024-09
COMP00990;2024-09-03;FOR003;PROD060;13;86.18;45.0;1165.34;2024-09-10;Recebida;2024-09
COMP00991;2024-09-01;FOR007;PROD061;15;58.27;45.0;919.05;2024-09-06;Recebida;2024-09
COMP00992;2024-09-04;FOR004;PROD062;11;71.34;45.0;829.74;2024-09-24;Recebida;2024-09
COMP00993;2024-09-05;FOR005;PROD063;15;59.71;45.0;940.65;2024-09-25;Recebida;2024-09
COMP00994;2024-09-04;FOR002;PROD064;32;43.09;45.0;1423.88;2024-09-11;Recebida;2024-09
COMP00995;2024-09-04;FOR010;PROD065;20;83.62;45.0;1717.4;2024-09-19;Recebida;2024-09
COMP00996;2024-09-03;FOR018;PROD066;16;71.55;45.0;1189.8;2024-09-08;Recebida;2024-09
COMP00997;2024-09-01;FOR014;PROD068;19;78.59;45.0;1538.21;2024-09-11;Recebida;2024-09
COMP00998;2024-09-01;FOR011;PROD069;11;87.61;45.0;1008.71;2024-09-13;Recebida;2024-09
COMP00999;2024-09-05;FOR012;PROD070;11;92.48;45.0;1062.28;2024-09-12;Recebida;2024-09
COMP01000;2024-09-01;FOR015;PROD071;17;67.7;45.0;1195.9;2024-09-16;Recebida;2024-09
COMP01001;2024-09-03;FOR014;PROD072;10;25.16;45.0;296.6;2024-09-13;Recebida;2024-09
COMP01002;2024-09-02;FOR005;PROD073;23;45.61;45.0;1094.03;2024-09-22;Recebida;2024-09
COMP01003;2024-09-02;FOR017;PROD074;18;68.1;45.0;1270.8;2024-09-17;Recebida;2024-09
COMP01004;2024-09-04;FOR011;PROD075;27;80.98;45.0;2231.46;2024-09-16;Recebida;2024-09
COMP01005;2024-09-04;FOR018;PROD077;10;72.49;45.0;769.9;2024-09-09;Recebida;2024-09
COMP01006;2024-09-04;FOR011;PROD078;11;77.7;45.0;899.7;2024-09-16;Recebida;2024-09
COMP01007;2024-09-02;FOR014;PROD079;15;68.06;45.0;1065.9;2024-09-12;Recebida;2024-09
COMP01008;2024-09-01;FOR001;PROD080;10;50.93;45.0;554.3;2024-09-16;Recebida;2024-09
COMP01009;2024-10-02;FOR017;PROD001;23;30.53;45.0;747.19;2024-10-17;Recebida;2024-10
COMP01010;2024-10-03;FOR009;PROD002;12;59.22;45.0;755.64;2024-10-13;Recebida;2024-10
COMP01011;2024-10-05;FOR017;PROD003;17;87.92;45.0;1539.64;2024-10-20;Recebida;2024-10
COMP01012;2024-10-04;FOR009;PROD004;18;137.49;45.0;2519.82;2024-10-14;Recebida;2024-10
COMP01013;2024-10-02;FOR009;PROD005;20;50.28;45.0;1050.6;2024-10-12;Recebida;2024-10
COMP01014;2024-10-03;FOR009;PROD006;10;63.94;45.0;684.4;2024-10-13;Recebida;2024-10
COMP01015;2024-10-03;FOR006;PROD007;14;68.46;45.0;1003.44;2024-10-08;Recebida;2024-10
COMP01016;2024-10-02;FOR004;PROD008;10;81.57;45.0;860.7;2024-10-22;Recebida;2024-10
COMP01017;2024-10-02;FOR015;PROD009;21;22.56;45.0;518.76;2024-10-17;Recebida;2024-10
COMP01018;2024-10-01;FOR003;PROD010;44;55.5;57.33;2499.33;2024-10-08;Recebida;2024-10
COMP01019;2024-10-01;FOR015;PROD011;17;68.72;45.0;1213.24;2024-10-16;Recebida;2024-10
COMP01020;2024-10-01;FOR007;PROD012;20;98.16;45.0;2008.2;2024-10-06;Recebida;2024-10
COMP01021;2024-10-05;FOR018;PROD013;14;106.2;45.0;1531.8;2024-10-10;Recebida;2024-10
COMP01022;2024-10-02;FOR006;PROD014;19;48.76;45.0;971.44;2024-10-07;Recebida;2024-10
COMP01023;2024-10-02;FOR004;PROD015;16;75.37;45.0;1250.92;2024-10-22;Recebida;2024-10
COMP01024;2024-10-03;FOR008;PROD016;16;66.37;45.0;1106.92;2024-10-18;Recebida;2024-10
COMP01025;2024-10-01;FOR001;PROD018;19;25.82;45.0;535.58;2024-10-16;Recebida;2024-10
COMP01026;2024-10-03;FOR010;PROD019;21;36.11;45.0;803.31;2024-10-18;Recebida;2024-10
COMP01027;2024-10-01;FOR004;PROD020;13;90.25;45.0;1218.25;2024-10-21;Recebida;2024-10
COMP01028;2024-10-03;FOR004;PROD021;26;71.6;45.95;1907.55;2024-10-23;Recebida;2024-10
COMP01029;2024-10-05;FOR015;PROD023;15;66.91;45.0;1048.65;2024-10-20;Recebida;2024-10
COMP01030;2024-10-05;FOR018;PROD024;23;85.37;45.0;2008.51;2024-10-10;Recebida;2024-10
COMP01031;2024-10-02;FOR012;PROD025;20;68.46;45.0;1414.2;2024-10-09;Recebida;2024-10
COMP01032;2024-10-02;FOR016;PROD026;19;91.87;45.0;1790.53;2024-10-22;Recebida;2024-10
COMP01033;2024-10-03;FOR002;PROD027;16;68.5;45.0;1141.0;2024-10-10;Recebida;2024-10
COMP01034;2024-10-01;FOR015;PROD028;28;57.07;45.01;1642.97;2024-10-16;Recebida;2024-10
COMP01035;2024-10-03;FOR014;PROD029;12;72.68;45.0;917.16;2024-10-13;Recebida;2024-10
COMP01036;2024-10-02;FOR001;PROD030;27;113.56;45.0;3111.12;2024-10-17;Recebida;2024-10
COMP01037;2024-10-05;FOR016;PROD031;10;123.25;45.0;1277.5;2024-10-25;Recebida;2024-10
COMP01038;2024-10-03;FOR004;PROD032;13;51.4;45.0;713.2;2024-10-23;Recebida;2024-10
COMP01039;2024-10-01;FOR016;PROD033;12;88.77;45.0;1110.24;2024-10-21;Recebida;2024-10
COMP01040;2024-10-04;FOR002;PROD034;11;56.25;45.0;663.75;2024-10-11;Recebida;2024-10
COMP01041;2024-10-02;FOR008;PROD035;10;76.83;45.0;813.3;2024-10-17;Recebida;2024-10
COMP01042;2024-10-03;FOR004;PROD036;16;36.55;45.0;629.8;2024-10-23;Recebida;2024-10
COMP01043;2024-10-03;FOR006;PROD037;25;50.61;45.0;1310.25;2024-10-08;Recebida;2024-10
COMP01044;2024-10-03;FOR016;PROD038;14;71.04;45.0;1039.56;2024-10-23;Recebida;2024-10
COMP01045;2024-10-05;FOR011;PROD039;14;102.87;45.0;1485.18;2024-10-17;Recebida;2024-10
COMP01046;2024-10-03;FOR017;PROD041;16;77.51;45.0;1285.16;2024-10-18;Recebida;2024-10
COMP01047;2024-10-04;FOR009;PROD042;19;79.88;45.0;1562.72;2024-10-14;Recebida;2024-10
COMP01048;2024-10-01;FOR002;PROD043;11;87.31;45.0;1005.41;2024-10-08;Recebida;2024-10
COMP01049;2024-10-02;FOR001;PROD044;10;60.59;45.0;650.9;2024-10-17;Recebida;2024-10
COMP01050;2024-10-02;FOR017;PROD045;32;28.66;45.0;962.12;2024-10-17;Recebida;2024-10
COMP01051;2024-10-02;FOR001;PROD046;37;54.42;50.23;2063.77;2024-10-17;Recebida;2024-10
COMP01052;2024-10-04;FOR009;PROD047;10;69.31;45.0;738.1;2024-10-14;Recebida;2024-10
COMP01053;2024-10-02;FOR015;PROD048;16;67.0;45.0;1117.0;2024-10-17;Recebida;2024-10
COMP01054;2024-10-03;FOR012;PROD049;10;112.29;45.0;1167.9;2024-10-10;Recebida;2024-10
COMP01055;2024-10-03;FOR010;PROD050;19;75.16;45.0;1473.04;2024-10-18;Recebida;2024-10
COMP01056;2024-10-04;FOR008;PROD051;15;75.11;45.0;1171.65;2024-10-19;Recebida;2024-10
COMP01057;2024-10-02;FOR007;PROD052;16;76.41;45.0;1267.56;2024-10-07;Recebida;2024-10
COMP01058;2024-10-03;FOR002;PROD053;12;73.26;45.0;924.12;2024-10-10;Recebida;2024-10
COMP01059;2024-10-02;FOR011;PROD054;25;28.72;45.0;763.0;2024-10-14;Recebida;2024-10
COMP01060;2024-10-01;FOR015;PROD055;27;36.85;46.97;1041.92;2024-10-16;Recebida;2024-10
COMP01061;2024-10-04;FOR005;PROD056;20;67.39;45.0;1392.8;2024-10-24;Recebida;2024-10
COMP01062;2024-10-05;FOR017;PROD057;15;106.04;45.0;1635.6;2024-10-20;Recebida;2024-10
COMP01063;2024-10-01;FOR014;PROD058;11;147.54;45.0;1667.94;2024-10-11;Recebida;2024-10
COMP01064;2024-10-05;FOR016;PROD059;19;54.35;45.0;1077.65;2024-10-25;Recebida;2024-10
COMP01065;2024-10-02;FOR003;PROD060;10;87.39;45.0;918.9;2024-10-09;Recebida;2024-10
COMP01066;2024-10-04;FOR007;PROD061;10;57.39;45.0;618.9;2024-10-09;Recebida;2024-10
COMP01067;2024-10-04;FOR004;PROD062;17;71.27;45.0;1256.59;2024-10-24;Recebida;2024-10
COMP01068;2024-10-05;FOR005;PROD063;16;60.91;45.0;1019.56;2024-10-25;Recebida;2024-10
COMP01069;2024-10-02;FOR002;PROD064;29;43.39;45.0;1303.31;2024-10-09;Recebida;2024-10
COMP01070;2024-10-01;FOR010;PROD065;31;81.94;45.0;2585.14;2024-10-16;Recebida;2024-10
COMP01071;2024-10-03;FOR018;PROD066;28;73.21;45.0;2094.88;2024-10-08;Recebida;2024-10
COMP01072;2024-10-01;FOR014;PROD068;15;77.25;45.0;1203.75;2024-10-11;Recebida;2024-10
COMP01073;2024-10-04;FOR011;PROD069;17;87.14;45.0;1526.38;2024-10-16;Recebida;2024-10
COMP01074;2024-10-01;FOR015;PROD071;10;66.38;45.0;708.8;2024-10-16;Recebida;2024-10
COMP01075;2024-10-01;FOR014;PROD072;10;24.92;45.0;294.2;2024-10-11;Recebida;2024-10
COMP01076;2024-10-01;FOR005;PROD073;22;46.56;45.0;1069.32;2024-10-21;Recebida;2024-10
COMP01077;2024-10-03;FOR017;PROD074;18;67.62;45.0;1262.16;2024-10-18;Recebida;2024-10
COMP01078;2024-10-03;FOR011;PROD075;21;80.42;45.0;1733.82;2024-10-15;Recebida;2024-10
COMP01079;2024-10-01;FOR002;PROD076;10;153.76;45.0;1582.6;2024-10-08;Recebida;2024-10
COMP01080;2024-10-04;FOR018;PROD077;10;72.07;45.0;765.7;2024-10-09;Recebida;2024-10
COMP01081;2024-10-05;FOR011;PROD078;12;77.04;45.0;969.48;2024-10-17;Recebida;2024-10
COMP01082;2024-10-04;FOR014;PROD079;10;67.67;45.0;721.7;2024-10-14;Recebida;2024-10
COMP01083;2024-11-01;FOR017;PROD001;26;30.11;45.0;827.86;2024-11-16;Recebida;2024-11
COMP01084;2024-11-03;FOR009;PROD002;10;60.14;45.0;646.4;2024-11-13;Recebida;2024-11
COMP01085;2024-11-01;FOR017;PROD003;21;86.61;45.0;1863.81;2024-11-16;Recebida;2024-11
COMP01086;2024-11-04;FOR009;PROD004;16;138.38;45.0;2259.08;2024-11-14;Recebida;2024-11
COMP01087;2024-11-03;FOR009;PROD005;30;48.82;45.0;1509.6;2024-11-13;Recebida;2024-11
COMP01088;2024-11-04;FOR009;PROD006;22;63.85;45.0;1449.7;2024-11-14;Recebida;2024-11
COMP01089;2024-11-03;FOR006;PROD007;11;69.86;45.0;813.46;2024-11-08;Recebida;2024-11
COMP01090;2024-11-03;FOR004;PROD008;10;79.3;45.0;838.0;2024-11-23;Recebida;2024-11
COMP01091;2024-11-05;FOR015;PROD009;47;22.65;46.78;1111.33;2024-11-20;Recebida;2024-11
COMP01092;2024-11-05;FOR003;PROD010;40;55.72;50.24;2279.04;2024-11-12;Recebida;2024-11
COMP01093;2024-11-05;FOR015;PROD011;10;69.98;45.0;744.8;2024-11-20;Recebida;2024-11
COMP01094;2024-11-04;FOR007;PROD012;21;97.95;45.0;2101.95;2024-11-09;Recebida;2024-11
COMP01095;2024-11-03;FOR018;PROD013;10;105.68;45.0;1101.8;2024-11-08;Recebida;2024-11
COMP01096;2024-11-04;FOR006;PROD014;17;48.21;45.0;864.57;2024-11-09;Recebida;2024-11
COMP01097;2024-11-03;FOR004;PROD015;18;74.79;45.0;1391.22;2024-11-23;Recebida;2024-11
COMP01098;2024-11-05;FOR008;PROD016;10;67.54;45.0;720.4;2024-11-20;Recebida;2024-11
COMP01099;2024-11-04;FOR014;PROD017;13;69.89;45.0;953.57;2024-11-14;Recebida;2024-11
COMP01100;2024-11-05;FOR001;PROD018;39;25.65;51.98;1052.33;2024-11-20;Recebida;2024-11
COMP01101;2024-11-02;FOR010;PROD019;38;36.19;65.25;1440.47;2024-11-17;Recebida;2024-11
COMP01102;2024-11-01;FOR004;PROD020;12;89.28;45.0;1116.36;2024-11-21;Recebida;2024-11
COMP01103;2024-11-04;FOR004;PROD021;19;72.87;45.0;1429.53;2024-11-24;Recebida;2024-11
COMP01104;2024-11-01;FOR015;PROD022;14;137.93;45.0;1976.02;2024-11-16;Recebida;2024-11
COMP01105;2024-11-03;FOR015;PROD023;20;65.9;45.0;1363.0;2024-11-18;Recebida;2024-11
COMP01106;2024-11-03;FOR018;PROD024;13;86.47;45.0;1169.11;2024-11-08;Recebida;2024-11
COMP01107;2024-11-05;FOR012;PROD025;14;69.29;45.0;1015.06;2024-11-12;Recebida;2024-11
COMP01108;2024-11-03;FOR016;PROD026;10;90.81;45.0;953.1;2024-11-23;Recebida;2024-11
COMP01109;2024-11-04;FOR002;PROD027;21;67.19;45.0;1455.99;2024-11-11;Recebida;2024-11
