id_movimentacao;data_movimentacao;tipo;categoria;descricao;valor;origem;origem_id;competencia
MOV012477;2024-07-24;Receita;Vendas;Recebimento da venda VEN008975;70.61;Conta a Receber;CR011640;2024-06
MOV012478;2024-08-25;Receita;Vendas;Recebimento da venda VEN008975;70.61;Conta a Receber;CR011641;2024-06
MOV012479;2024-06-11;Receita;Vendas;Recebimento da venda VEN008976;141.22;Conta a Receber;CR011642;2024-06
MOV012480;2024-06-24;Receita;Vendas;Recebimento da venda VEN008977;282.44;Conta a Receber;CR011643;2024-06
MOV012481;2024-06-25;Receita;Vendas;Recebimento da venda VEN008978;141.22;Conta a Receber;CR011644;2024-06
MOV012482;2024-06-18;Receita;Vendas;Recebimento da venda VEN008979;282.44;Conta a Receber;CR011645;2024-06
MOV012483;2024-06-02;Receita;Vendas;Recebimento da venda VEN008980;423.66;Conta a Receber;CR011646;2024-06
MOV012484;2024-06-05;Receita;Vendas;Recebimento da venda VEN008981;141.22;Conta a Receber;CR011647;2024-06
MOV012485;2024-06-09;Receita;Vendas;Recebimento da venda VEN008982;141.22;Conta a Receber;CR011648;2024-06
MOV012486;2024-07-29;Receita;Vendas;Recebimento da venda VEN008983;141.22;Conta a Receber;CR011649;2024-06
MOV012487;2024-06-03;Receita;Vendas;Recebimento da venda VEN008984;564.88;Conta a Receber;CR011650;2024-06
MOV012488;2024-07-17;Receita;Vendas;Recebimento da venda VEN008985;141.22;Conta a Receber;CR011651;2024-06
MOV012489;2024-06-07;Receita;Vendas;Recebimento da venda VEN008986;141.22;Conta a Receber;CR011652;2024-06
MOV012490;2024-07-22;Receita;Vendas;Recebimento da venda VEN008987;47.07;Conta a Receber;CR011653;2024-06
MOV012491;2024-08-21;Receita;Vendas;Recebimento da venda VEN008987;47.07;Conta a Receber;CR011654;2024-06
MOV012492;2024-09-19;Receita;Vendas;Recebimento da venda VEN008987;47.08;Conta a Receber;CR011655;2024-06
MOV012493;2024-06-05;Receita;Vendas;Recebimento da venda VEN008988;141.22;Conta a Receber;CR011656;2024-06
MOV012494;2024-07-21;Receita;Vendas;Recebimento da venda VEN008989;423.66;Conta a Receber;CR011657;2024-06
MOV012495;2024-06-12;Receita;Vendas;Recebimento da venda VEN008990;282.44;Conta a Receber;CR011658;2024-06
MOV012496;2024-07-01;Receita;Vendas;Recebimento da venda VEN008991;282.44;Conta a Receber;CR011659;2024-06
MOV012497;2024-06-24;Receita;Vendas;Recebimento da venda VEN008992;297.46;Conta a Receber;CR011660;2024-06
MOV012498;2024-07-11;Receita;Vendas;Recebimento da venda VEN008993;99.15;Conta a Receber;CR011661;2024-06
MOV012499;2024-08-09;Receita;Vendas;Recebimento da venda VEN008993;99.15;Conta a Receber;CR011662;2024-06
MOV012500;2024-09-08;Receita;Vendas;Recebimento da venda VEN008993;99.16;Conta a Receber;CR011663;2024-06
MOV012501;2024-07-19;Receita;Vendas;Recebimento da venda VEN008994;148.73;Conta a Receber;CR011664;2024-06
MOV012502;2024-07-27;Receita;Vendas;Recebimento da venda VEN008995;223.09;Conta a Receber;CR011665;2024-06
MOV012503;2024-08-24;Receita;Vendas;Recebimento da venda VEN008995;223.1;Conta a Receber;CR011666;2024-06
MOV012504;2024-07-11;Receita;Vendas;Recebimento da venda VEN008996;70.64;Conta a Receber;CR011667;2024-06
MOV012505;2024-08-10;Receita;Vendas;Recebimento da venda VEN008996;70.65;Conta a Receber;CR011668;2024-06
MOV012506;2024-06-15;Receita;Vendas;Recebimento da venda VEN008997;148.73;Conta a Receber;CR011669;2024-06
MOV012507;2024-06-19;Receita;Vendas;Recebimento da venda VEN008998;141.29;Conta a Receber;CR011670;2024-06
MOV012508;2024-07-19;Receita;Vendas;Recebimento da venda VEN008999;297.46;Conta a Receber;CR011671;2024-06
MOV012509;2024-07-26;Receita;Vendas;Recebimento da venda VEN009000;297.46;Conta a Receber;CR011672;2024-06
MOV012510;2024-07-18;Receita;Vendas;Recebimento da venda VEN009001;297.46;Conta a Receber;CR011673;2024-06
MOV012511;2024-06-13;Receita;Vendas;Recebimento da venda VEN009002;175.88;Conta a Receber;CR011674;2024-06
MOV012512;2024-06-20;Receita;Vendas;Recebimento da venda VEN009003;175.88;Conta a Receber;CR011675;2024-06
MOV012513;2024-06-29;Receita;Vendas;Recebimento da venda VEN009004;87.94;Conta a Receber;CR011676;2024-06
MOV012514;2024-07-15;Receita;Vendas;Recebimento da venda VEN009005;175.88;Conta a Receber;CR011677;2024-06
MOV012515;2024-07-14;Receita;Vendas;Recebimento da venda VEN009006;87.94;Conta a Receber;CR011678;2024-06
MOV012516;2024-06-19;Receita;Vendas;Recebimento da venda VEN009007;263.82;Conta a Receber;CR011679;2024-06
MOV012517;2024-06-25;Receita;Vendas;Recebimento da venda VEN009008;175.88;Conta a Receber;CR011680;2024-06
MOV012518;2024-06-22;Receita;Vendas;Recebimento da venda VEN009009;87.94;Conta a Receber;CR011681;2024-06
MOV012519;2024-06-23;Receita;Vendas;Recebimento da venda VEN009010;175.88;Conta a Receber;CR011682;2024-06
MOV012520;2024-07-03;Receita;Vendas;Recebimento da venda VEN009011;87.94;Conta a Receber;CR011683;2024-06
MOV012521;2024-07-10;Receita;Vendas;Recebimento da venda VEN009012;87.94;Conta a Receber;CR011684;2024-06
MOV012522;2024-06-15;Receita;Vendas;Recebimento da venda VEN009013;175.88;Conta a Receber;CR011685;2024-06
MOV012523;2024-06-22;Receita;Vendas;Recebimento da venda VEN009014;175.88;Conta a Receber;CR011686;2024-06
MOV012524;2024-06-26;Receita;Vendas;Recebimento da venda VEN009015;159.01;Conta a Receber;CR011687;2024-06
MOV012525;2024-07-20;Receita;Vendas;Recebimento da venda VEN009016;159.01;Conta a Receber;CR011688;2024-06
MOV012526;2024-07-24;Receita;Vendas;Recebimento da venda VEN009017;159.01;Conta a Receber;CR011689;2024-06
MOV012527;2024-08-24;Receita;Vendas;Recebimento da venda VEN009017;159.01;Conta a Receber;CR011690;2024-06
MOV012528;2024-06-24;Receita;Vendas;Recebimento da venda VEN009018;151.06;Conta a Receber;CR011691;2024-06
MOV012529;2024-07-13;Receita;Vendas;Recebimento da venda VEN009019;159.01;Conta a Receber;CR011692;2024-06
MOV012530;2024-07-23;Receita;Vendas;Recebimento da venda VEN009020;53.0;Conta a Receber;CR011693;2024-06
MOV012531;2024-08-22;Receita;Vendas;Recebimento da venda VEN009020;53.0;Conta a Receber;CR011694;2024-06
MOV012532;2024-09-21;Receita;Vendas;Recebimento da venda VEN009020;53.01;Conta a Receber;CR011695;2024-06
MOV012533;2024-06-19;Receita;Vendas;Recebimento da venda VEN009021;159.01;Conta a Receber;CR011696;2024-06
MOV012534;2024-06-06;Receita;Vendas;Recebimento da venda VEN009022;636.04;Conta a Receber;CR011697;2024-06
MOV012535;2024-07-10;Receita;Vendas;Recebimento da venda VEN009023;106.01;Conta a Receber;CR011698;2024-06
MOV012536;2024-08-09;Receita;Vendas;Recebimento da venda VEN009023;106.01;Conta a Receber;CR011699;2024-06
MOV012537;2024-09-10;Receita;Vendas;Recebimento da venda VEN009023;106.0;Conta a Receber;CR011700;2024-06
MOV012538;2024-06-24;Receita;Vendas;Recebimento da venda VEN009024;159.01;Conta a Receber;CR011701;2024-06
MOV012539;2024-06-05;Receita;Vendas;Recebimento da venda VEN009025;159.01;Conta a Receber;CR011702;2024-06
MOV012540;2024-07-04;Receita;Vendas;Recebimento da venda VEN009026;477.03;Conta a Receber;CR011703;2024-06
MOV012541;2024-06-24;Receita;Vendas;Recebimento da venda VEN009027;159.01;Conta a Receber;CR011704;2024-06
MOV012542;2024-07-20;Receita;Vendas;Recebimento da venda VEN009028;69.22;Conta a Receber;CR011705;2024-06
MOV012543;2024-08-19;Receita;Vendas;Recebimento da venda VEN009028;69.22;Conta a Receber;CR011706;2024-06
MOV012544;2024-07-02;Receita;Vendas;Recebimento da venda VEN009029;276.88;Conta a Receber;CR011707;2024-06
MOV012545;2024-06-04;Receita;Vendas;Recebimento da venda VEN009030;138.44;Conta a Receber;CR011708;2024-06
MOV012546;2024-06-27;Receita;Vendas;Recebimento da venda VEN009031;138.44;Conta a Receber;CR011709;2024-06
MOV012547;2024-07-02;Receita;Vendas;Recebimento da venda VEN009032;138.44;Conta a Receber;CR011710;2024-06
MOV012548;2024-06-25;Receita;Vendas;Recebimento da venda VEN009033;138.44;Conta a Receber;CR011711;2024-06
MOV012549;2024-06-09;Receita;Vendas;Recebimento da venda VEN009034;138.44;Conta a Receber;CR011712;2024-06
MOV012550;2024-06-03;Receita;Vendas;Recebimento da venda VEN009035;138.44;Conta a Receber;CR011713;2024-06
MOV012551;2024-06-05;Receita;Vendas;Recebimento da venda VEN009036;276.88;Conta a Receber;CR011714;2024-06
MOV012552;2024-07-13;Receita;Vendas;Recebimento da venda VEN009037;138.44;Conta a Receber;CR011715;2024-06
MOV012553;2024-06-21;Receita;Vendas;Recebimento da venda VEN009038;138.44;Conta a Receber;CR011716;2024-06
MOV012554;2024-07-17;Receita;Vendas;Recebimento da venda VEN009039;92.29;Conta a Receber;CR011717;2024-06
MOV012555;2024-08-18;Receita;Vendas;Recebimento da venda VEN009039;92.29;Conta a Receber;CR011718;2024-06
MOV012556;2024-09-15;Receita;Vendas;Recebimento da venda VEN009039;92.3;Conta a Receber;CR011719;2024-06
MOV012557;2024-06-30;Receita;Vendas;Recebimento da venda VEN009040;262.94;Conta a Receber;CR011720;2024-06
MOV012558;2024-06-10;Receita;Vendas;Recebimento da venda VEN009041;276.78;Conta a Receber;CR011721;2024-06
MOV012559;2024-07-03;Receita;Vendas;Recebimento da venda VEN009042;184.52;Conta a Receber;CR011722;2024-06
MOV012560;2024-07-31;Receita;Vendas;Recebimento da venda VEN009042;184.52;Conta a Receber;CR011723;2024-06
MOV012561;2024-08-30;Receita;Vendas;Recebimento da venda VEN009042;184.52;Conta a Receber;CR011724;2024-06
MOV012562;2024-06-01;Receita;Vendas;Recebimento da venda VEN009043;553.56;Conta a Receber;CR011725;2024-06
MOV012563;2024-06-08;Receita;Vendas;Recebimento da venda VEN009044;830.34;Conta a Receber;CR011726;2024-06
MOV012564;2024-06-23;Receita;Vendas;Recebimento da venda VEN009045;276.78;Conta a Receber;CR011727;2024-06
MOV012565;2024-07-03;Receita;Vendas;Recebimento da venda VEN009046;167.69;Conta a Receber;CR011728;2024-06
MOV012566;2024-08-03;Receita;Vendas;Recebimento da venda VEN009046;167.69;Conta a Receber;CR011729;2024-06
MOV012567;2024-09-01;Receita;Vendas;Recebimento da venda VEN009046;167.68;Conta a Receber;CR011730;2024-06
MOV012568;2024-06-09;Receita;Vendas;Recebimento da venda VEN009047;377.3;Conta a Receber;CR011731;2024-06
MOV012569;2024-06-27;Receita;Vendas;Recebimento da venda VEN009048;125.77;Conta a Receber;CR011732;2024-06
MOV012570;2024-06-30;Receita;Vendas;Recebimento da venda VEN009049;125.77;Conta a Receber;CR011733;2024-06
MOV012571;2024-06-29;Receita;Vendas;Recebimento da venda VEN009050;125.77;Conta a Receber;CR011734;2024-06
MOV012572;2024-06-06;Receita;Vendas;Recebimento da venda VEN009051;433.81;Conta a Receber;CR011735;2024-06
MOV012573;2024-06-11;Receita;Vendas;Recebimento da venda VEN009052;289.21;Conta a Receber;CR011736;2024-06
MOV012574;2024-06-17;Receita;Vendas;Recebimento da venda VEN009053;144.6;Conta a Receber;CR011737;2024-06
MOV012575;2024-06-07;Receita;Vendas;Recebimento da venda VEN009054;289.21;Conta a Receber;CR011738;2024-06
MOV012576;2024-07-08;Receita;Vendas;Recebimento da venda VEN009055;289.21;Conta a Receber;CR011739;2024-06
MOV012577;2024-06-07;Receita;Vendas;Recebimento da venda VEN009056;144.6;Conta a Receber;CR011740;2024-06
MOV012578;2024-06-14;Receita;Vendas;Recebimento da venda VEN009057;144.6;Conta a Receber;CR011741;2024-06
MOV012579;2024-07-23;Receita;Vendas;Recebimento da venda VEN009058;202.09;Conta a Receber;CR011742;2024-06
MOV012580;2024-08-20;Receita;Vendas;Recebimento da venda VEN009058;202.09;Conta a Receber;CR011743;2024-06
MOV012581;2024-07-08;Receita;Vendas;Recebimento da venda VEN009059;606.27;Conta a Receber;CR011744;2024-06
MOV012582;2024-06-03;Receita;Vendas;Recebimento da venda VEN009060;404.18;Conta a Receber;CR011745;2024-06
MOV012583;2024-07-22;Receita;Vendas;Recebimento da venda VEN009061;202.09;Conta a Receber;CR011746;2024-06
MOV012584;2024-07-10;Receita;Vendas;Recebimento da venda VEN009062;117.73;Conta a Receber;CR011747;2024-06
MOV012585;2024-06-06;Receita;Vendas;Recebimento da venda VEN009063;117.73;Conta a Receber;CR011748;2024-06
MOV012586;2024-07-21;Receita;Vendas;Recebimento da venda VEN009064;58.87;Conta a Receber;CR011749;2024-06
MOV012587;2024-08-20;Receita;Vendas;Recebimento da venda VEN009064;58.86;Conta a Receber;CR011750;2024-06
MOV012588;2024-07-04;Receita;Vendas;Recebimento da venda VEN009065;117.73;Conta a Receber;CR011751;2024-06
MOV012589;2024-07-15;Receita;Vendas;Recebimento da venda VEN009066;117.73;Conta a Receber;CR011752;2024-06
MOV012590;2024-07-27;Receita;Vendas;Recebimento da venda VEN009067;58.87;Conta a Receber;CR011753;2024-06
MOV012591;2024-08-24;Receita;Vendas;Recebimento da venda VEN009067;58.86;Conta a Receber;CR011754;2024-06
MOV012592;2024-07-22;Receita;Vendas;Recebimento da venda VEN009068;117.73;Conta a Receber;CR011755;2024-06
MOV012593;2024-07-27;Receita;Vendas;Recebimento da venda VEN009069;235.46;Conta a Receber;CR011756;2024-06
MOV012594;2024-06-28;Receita;Vendas;Recebimento da venda VEN009070;117.73;Conta a Receber;CR011757;2024-06
MOV012595;2024-07-03;Receita;Vendas;Recebimento da venda VEN009071;235.46;Conta a Receber;CR011758;2024-06
MOV012596;2024-07-26;Receita;Vendas;Recebimento da venda VEN009072;353.19;Conta a Receber;CR011759;2024-06
MOV012597;2024-06-04;Receita;Vendas;Recebimento da venda VEN009073;353.19;Conta a Receber;CR011760;2024-06
MOV012598;2024-07-04;Receita;Vendas;Recebimento da venda VEN009074;117.73;Conta a Receber;CR011761;2024-06
MOV012599;2024-07-25;Receita;Vendas;Recebimento da venda VEN009075;235.46;Conta a Receber;CR011762;2024-06
MOV012600;2024-07-15;Receita;Vendas;Recebimento da venda VEN009076;49.12;Conta a Receber;CR011763;2024-06
MOV012601;2024-07-14;Receita;Vendas;Recebimento da venda VEN009077;16.37;Conta a Receber;CR011764;2024-06
MOV012602;2024-08-13;Receita;Vendas;Recebimento da venda VEN009077;16.37;Conta a Receber;CR011765;2024-06
MOV012603;2024-09-13;Receita;Vendas;Recebimento da venda VEN009077;16.38;Conta a Receber;CR011766;2024-06
MOV012604;2024-07-15;Receita;Vendas;Recebimento da venda VEN009078;49.12;Conta a Receber;CR011767;2024-06
MOV012605;2024-08-14;Receita;Vendas;Recebimento da venda VEN009078;49.12;Conta a Receber;CR011768;2024-06
MOV012606;2024-07-13;Receita;Vendas;Recebimento da venda VEN009079;16.37;Conta a Receber;CR011769;2024-06
MOV012607;2024-08-13;Receita;Vendas;Recebimento da venda VEN009079;16.37;Conta a Receber;CR011770;2024-06
MOV012608;2024-09-10;Receita;Vendas;Recebimento da venda VEN009079;16.38;Conta a Receber;CR011771;2024-06
MOV012609;2024-06-15;Receita;Vendas;Recebimento da venda VEN009080;147.37;Conta a Receber;CR011772;2024-06
MOV012610;2024-07-05;Receita;Vendas;Recebimento da venda VEN009081;49.12;Conta a Receber;CR011773;2024-06
MOV012611;2024-06-23;Receita;Vendas;Recebimento da venda VEN009082;205.77;Conta a Receber;CR011774;2024-06
MOV012612;2024-06-30;Receita;Vendas;Recebimento da venda VEN009083;108.3;Conta a Receber;CR011775;2024-06
MOV012613;2024-07-02;Receita;Vendas;Recebimento da venda VEN009084;108.3;Conta a Receber;CR011776;2024-06
MOV012614;2024-06-08;Receita;Vendas;Recebimento da venda VEN009085;216.6;Conta a Receber;CR011777;2024-06
MOV012615;2024-07-30;Receita;Vendas;Recebimento da venda VEN009086;108.3;Conta a Receber;CR011778;2024-06
MOV012616;2024-06-15;Receita;Vendas;Recebimento da venda VEN009087;108.3;Conta a Receber;CR011779;2024-06
MOV012617;2024-07-13;Receita;Vendas;Recebimento da venda VEN009088;162.45;Conta a Receber;CR011780;2024-06
MOV012618;2024-08-12;Receita;Vendas;Recebimento da venda VEN009088;162.45;Conta a Receber;CR011781;2024-06
MOV012619;2024-06-10;Receita;Vendas;Recebimento da venda VEN009089;108.3;Conta a Receber;CR011782;2024-06
MOV012620;2024-07-03;Receita;Vendas;Recebimento da venda VEN009090;102.88;Conta a Receber;CR011783;2024-06
MOV012621;2024-06-18;Receita;Vendas;Recebimento da venda VEN009091;108.3;Conta a Receber;CR011784;2024-06
MOV012622;2024-06-16;Receita;Vendas;Recebimento da venda VEN009092;108.3;Conta a Receber;CR011785;2024-06
MOV012623;2024-07-24;Receita;Vendas;Recebimento da venda VEN009093;54.15;Conta a Receber;CR011786;2024-06
MOV012624;2024-08-24;Receita;Vendas;Recebimento da venda VEN009093;54.15;Conta a Receber;CR011787;2024-06
MOV012625;2024-07-28;Receita;Vendas;Recebimento da venda VEN009094;54.15;Conta a Receber;CR011788;2024-06
MOV012626;2024-08-27;Receita;Vendas;Recebimento da venda VEN009094;54.15;Conta a Receber;CR011789;2024-06
MOV012627;2024-06-02;Receita;Vendas;Recebimento da venda VEN009095;102.88;Conta a Receber;CR011790;2024-06
MOV012628;2024-06-02;Receita;Vendas;Recebimento da venda VEN009096;216.6;Conta a Receber;CR011791;2024-06
MOV012629;2024-06-30;Receita;Vendas;Recebimento da venda VEN009097;109.4;Conta a Receber;CR011792;2024-06
MOV012630;2024-07-22;Receita;Vendas;Recebimento da venda VEN009098;109.4;Conta a Receber;CR011793;2024-06
MOV012631;2024-07-12;Receita;Vendas;Recebimento da venda VEN009099;218.79;Conta a Receber;CR011794;2024-06
MOV012632;2024-07-01;Receita;Vendas;Recebimento da venda VEN009100;109.4;Conta a Receber;CR011795;2024-06
MOV012633;2024-07-01;Receita;Vendas;Recebimento da venda VEN009101;109.4;Conta a Receber;CR011796;2024-06
MOV012634;2024-06-26;Receita;Vendas;Recebimento da venda VEN009102;218.79;Conta a Receber;CR011797;2024-06
MOV012635;2024-06-15;Receita;Vendas;Recebimento da venda VEN009103;109.4;Conta a Receber;CR011798;2024-06
MOV012636;2024-07-27;Receita;Vendas;Recebimento da venda VEN009104;54.7;Conta a Receber;CR011799;2024-06
MOV012637;2024-08-26;Receita;Vendas;Recebimento da venda VEN009104;54.7;Conta a Receber;CR011800;2024-06
MOV012638;2024-07-10;Receita;Vendas;Recebimento da venda VEN009105;109.39;Conta a Receber;CR011801;2024-06
MOV012639;2024-08-09;Receita;Vendas;Recebimento da venda VEN009105;109.39;Conta a Receber;CR011802;2024-06
MOV012640;2024-09-10;Receita;Vendas;Recebimento da venda VEN009105;109.4;Conta a Receber;CR011803;2024-06
MOV012641;2024-07-11;Receita;Vendas;Recebimento da venda VEN009106;109.39;Conta a Receber;CR011804;2024-06
MOV012642;2024-08-10;Receita;Vendas;Recebimento da venda VEN009106;109.4;Conta a Receber;CR011805;2024-06
MOV012643;2024-06-08;Receita;Vendas;Recebimento da venda VEN009107;109.4;Conta a Receber;CR011806;2024-06
MOV012644;2024-07-30;Receita;Vendas;Recebimento da venda VEN009108;154.46;Conta a Receber;CR011807;2024-06
MOV012645;2024-07-21;Receita;Vendas;Recebimento da venda VEN009109;154.46;Conta a Receber;CR011808;2024-06
MOV012646;2024-06-02;Receita;Vendas;Recebimento da venda VEN009110;308.92;Conta a Receber;CR011809;2024-06
MOV012647;2024-06-05;Receita;Vendas;Recebimento da venda VEN009111;154.46;Conta a Receber;CR011810;2024-06
MOV012648;2024-06-05;Receita;Vendas;Recebimento da venda VEN009112;154.46;Conta a Receber;CR011811;2024-06
MOV012649;2024-06-02;Receita;Vendas;Recebimento da venda VEN009113;154.46;Conta a Receber;CR011812;2024-06
MOV012650;2024-06-23;Receita;Vendas;Recebimento da venda VEN009114;154.46;Conta a Receber;CR011813;2024-06
MOV012651;2024-06-29;Receita;Vendas;Recebimento da venda VEN009115;154.46;Conta a Receber;CR011814;2024-06
MOV012652;2024-06-30;Receita;Vendas;Recebimento da venda VEN009116;154.46;Conta a Receber;CR011815;2024-06
MOV012653;2024-07-07;Receita;Vendas;Recebimento da venda VEN009117;154.46;Conta a Receber;CR011816;2024-06
MOV012654;2024-07-30;Receita;Vendas;Recebimento da venda VEN009118;51.49;Conta a Receber;CR011817;2024-06
MOV012655;2024-08-27;Receita;Vendas;Recebimento da venda VEN009118;51.49;Conta a Receber;CR011818;2024-06
MOV012656;2024-09-26;Receita;Vendas;Recebimento da venda VEN009118;51.48;Conta a Receber;CR011819;2024-06
MOV012657;2024-06-26;Receita;Vendas;Recebimento da venda VEN009119;154.46;Conta a Receber;CR011820;2024-06
MOV012658;2024-06-22;Receita;Vendas;Recebimento da venda VEN009120;308.92;Conta a Receber;CR011821;2024-06
MOV012659;2024-06-14;Receita;Vendas;Recebimento da venda VEN009121;859.62;Conta a Receber;CR011822;2024-06
