id_venda;data_venda;cliente_id;produto_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;status;competencia
VEN001254;2023-09-30;CLI073;PROD061;E-commerce;2;122.5;245.0;5.0;12.25;232.75;109.68;123.07;52.9;Concluída;2023-09
VEN001255;2023-09-30;CLI041;PROD061;E-commerce;1;122.5;122.5;0.0;0.0;122.5;54.84;67.66;55.2;Concluída;2023-09
VEN001256;2023-09-27;CLI065;PROD061;WhatsApp;1;122.5;122.5;0.0;0.0;122.5;54.84;67.66;55.2;Concluída;2023-09
VEN001257;2023-09-20;CLI083;PROD061;E-commerce;3;122.5;367.5;0.0;0.0;367.5;164.52;202.98;55.2;Concluída;2023-09
VEN001258;2023-09-12;CLI052;PROD061;E-commerce;1;122.5;122.5;0.0;0.0;122.5;54.84;67.66;55.2;Concluída;2023-09
VEN001259;2023-09-30;CLI015;PROD062;E-commerce;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001260;2023-09-06;CLI048;PROD062;E-commerce;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001261;2023-09-28;CLI074;PROD062;E-commerce;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001262;2023-09-30;CLI116;PROD062;E-commerce;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001263;2023-09-25;CLI092;PROD062;E-commerce;4;166.84;667.36;0.0;0.0;667.36;270.16;397.2;59.5;Concluída;2023-09
VEN001264;2023-09-01;CLI037;PROD062;Loja Física;2;166.84;333.68;0.0;0.0;333.68;135.08;198.6;59.5;Concluída;2023-09
VEN001265;2023-09-26;CLI006;PROD062;Loja Física;2;166.84;333.68;0.0;0.0;333.68;135.08;198.6;59.5;Concluída;2023-09
VEN001266;2023-09-02;CLI092;PROD062;E-commerce;2;166.84;333.68;0.0;0.0;333.68;135.08;198.6;59.5;Concluída;2023-09
VEN001267;2023-09-24;CLI090;PROD062;Loja Física;2;166.84;333.68;0.0;0.0;333.68;135.08;198.6;59.5;Concluída;2023-09
VEN001268;2023-09-24;CLI016;PROD062;E-commerce;1;166.84;166.84;0.0;0.0;166.84;67.54;99.3;59.5;Concluída;2023-09
VEN001269;2023-09-18;CLI089;PROD062;E-commerce;1;166.84;166.84;0.0;0.0;166.84;67.54;99.3;59.5;Concluída;2023-09
VEN001270;2023-09-21;CLI052;PROD062;Loja Física;2;166.84;333.68;0.0;0.0;333.68;135.08;198.6;59.5;Concluída;2023-09
VEN001271;2023-09-28;CLI037;PROD062;E-commerce;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001272;2023-09-14;CLI052;PROD062;Loja Física;1;166.84;166.84;5.0;8.34;158.5;67.54;90.96;57.4;Concluída;2023-09
VEN001273;2023-09-30;CLI026;PROD063;E-commerce;2;142.33;284.66;0.0;0.0;284.66;113.84;170.82;60.0;Concluída;2023-09
VEN001274;2023-09-22;CLI048;PROD063;Loja Física;2;142.33;284.66;0.0;0.0;284.66;113.84;170.82;60.0;Concluída;2023-09
VEN001275;2023-09-24;CLI037;PROD063;E-commerce;2;142.33;284.66;0.0;0.0;284.66;113.84;170.82;60.0;Concluída;2023-09
VEN001276;2023-09-14;CLI016;PROD063;E-commerce;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001277;2023-09-06;CLI092;PROD063;Loja Física;2;142.33;284.66;5.0;14.23;270.43;113.84;156.59;57.9;Concluída;2023-09
VEN001278;2023-09-09;CLI036;PROD063;Loja Física;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001279;2023-09-05;CLI020;PROD063;WhatsApp;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001280;2023-09-27;CLI096;PROD063;Loja Física;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001281;2023-09-18;CLI033;PROD063;E-commerce;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001282;2023-09-08;CLI026;PROD063;E-commerce;1;142.33;142.33;0.0;0.0;142.33;56.92;85.41;60.0;Concluída;2023-09
VEN001283;2023-09-28;CLI092;PROD064;Loja Física;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001284;2023-09-25;CLI114;PROD064;Loja Física;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001285;2023-09-07;CLI062;PROD064;E-commerce;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001286;2023-09-27;CLI052;PROD064;Loja Física;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001287;2023-09-29;CLI104;PROD064;E-commerce;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001288;2023-09-16;CLI021;PROD064;E-commerce;2;103.89;207.78;0.0;0.0;207.78;82.28;125.5;60.4;Concluída;2023-09
VEN001289;2023-09-16;CLI016;PROD064;Loja Física;3;103.89;311.67;0.0;0.0;311.67;123.42;188.25;60.4;Concluída;2023-09
VEN001290;2023-09-09;CLI044;PROD064;Loja Física;4;103.89;415.56;5.0;20.78;394.78;164.56;230.22;58.3;Concluída;2023-09
VEN001291;2023-09-08;CLI026;PROD064;Loja Física;4;103.89;415.56;0.0;0.0;415.56;164.56;251.0;60.4;Concluída;2023-09
VEN001292;2023-09-08;CLI075;PROD064;Loja Física;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001293;2023-09-06;CLI111;PROD064;Loja Física;3;103.89;311.67;0.0;0.0;311.67;123.42;188.25;60.4;Concluída;2023-09
VEN001294;2023-09-15;CLI120;PROD064;E-commerce;1;103.89;103.89;0.0;0.0;103.89;41.14;62.75;60.4;Concluída;2023-09
VEN001295;2023-09-25;CLI030;PROD064;E-commerce;2;103.89;207.78;5.0;10.39;197.39;82.28;115.11;58.3;Concluída;2023-09
VEN001296;2023-09-25;CLI119;PROD064;E-commerce;1;103.89;103.89;5.0;5.19;98.7;41.14;57.56;58.3;Concluída;2023-09
VEN001297;2023-09-15;CLI102;PROD065;WhatsApp;1;152.16;152.16;0.0;0.0;152.16;78.04;74.12;48.7;Concluída;2023-09
VEN001298;2023-09-09;CLI068;PROD065;E-commerce;1;152.16;152.16;5.0;7.61;144.55;78.04;66.51;46.0;Concluída;2023-09
VEN001299;2023-09-14;CLI117;PROD065;Loja Física;3;152.16;456.48;0.0;0.0;456.48;234.12;222.36;48.7;Concluída;2023-09
VEN001300;2023-09-28;CLI098;PROD065;Loja Física;1;152.16;152.16;0.0;0.0;152.16;78.04;74.12;48.7;Concluída;2023-09
VEN001301;2023-09-16;CLI066;PROD065;E-commerce;1;152.16;152.16;0.0;0.0;152.16;78.04;74.12;48.7;Concluída;2023-09
VEN001302;2023-09-05;CLI061;PROD065;Loja Física;1;152.16;152.16;0.0;0.0;152.16;78.04;74.12;48.7;Concluída;2023-09
VEN001303;2023-09-27;CLI064;PROD065;Loja Física;2;152.16;304.32;0.0;0.0;304.32;156.08;148.24;48.7;Concluída;2023-09
VEN001304;2023-09-20;CLI022;PROD065;Loja Física;4;152.16;608.64;0.0;0.0;608.64;312.16;296.48;48.7;Concluída;2023-09
VEN001305;2023-09-06;CLI028;PROD065;Loja Física;2;152.16;304.32;5.0;15.22;289.1;156.08;133.02;46.0;Concluída;2023-09
VEN001306;2023-09-03;CLI011;PROD065;E-commerce;1;152.16;152.16;0.0;0.0;152.16;78.04;74.12;48.7;Concluída;2023-09
VEN001307;2023-09-15;CLI116;PROD065;WhatsApp;2;152.16;304.32;0.0;0.0;304.32;156.08;148.24;48.7;Concluída;2023-09
VEN001308;2023-09-04;CLI051;PROD066;E-commerce;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001309;2023-09-04;CLI089;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001310;2023-09-20;CLI106;PROD066;E-commerce;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001311;2023-09-09;CLI099;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001312;2023-09-05;CLI089;PROD066;Loja Física;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001313;2023-09-23;CLI119;PROD066;E-commerce;2;163.55;327.1;0.0;0.0;327.1;137.02;190.08;58.1;Concluída;2023-09
VEN001314;2023-09-05;CLI094;PROD066;Loja Física;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001315;2023-09-22;CLI055;PROD066;E-commerce;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001316;2023-09-16;CLI110;PROD066;E-commerce;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001317;2023-09-04;CLI045;PROD066;E-commerce;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001318;2023-09-05;CLI061;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001319;2023-09-02;CLI025;PROD066;E-commerce;2;163.55;327.1;0.0;0.0;327.1;137.02;190.08;58.1;Concluída;2023-09
VEN001320;2023-09-06;CLI098;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001321;2023-09-16;CLI065;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001322;2023-09-25;CLI074;PROD066;E-commerce;1;163.55;163.55;5.0;8.18;155.37;68.51;86.86;55.9;Concluída;2023-09
VEN001323;2023-09-15;CLI072;PROD066;Loja Física;1;163.55;163.55;0.0;0.0;163.55;68.51;95.04;58.1;Concluída;2023-09
VEN001324;2023-09-09;CLI110;PROD067;E-commerce;1;264.86;264.86;0.0;0.0;264.86;117.57;147.29;55.6;Concluída;2023-09
VEN001325;2023-09-12;CLI003;PROD067;E-commerce;2;264.86;529.72;0.0;0.0;529.72;235.14;294.58;55.6;Concluída;2023-09
VEN001326;2023-09-21;CLI040;PROD068;Loja Física;3;148.58;445.74;0.0;0.0;445.74;222.69;223.05;50.0;Concluída;2023-09
VEN001327;2023-09-17;CLI019;PROD068;Loja Física;2;148.58;297.16;0.0;0.0;297.16;148.46;148.7;50.0;Concluída;2023-09
VEN001328;2023-09-27;CLI092;PROD068;WhatsApp;3;148.58;445.74;0.0;0.0;445.74;222.69;223.05;50.0;Concluída;2023-09
VEN001329;2023-09-16;CLI102;PROD068;E-commerce;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001330;2023-09-04;CLI095;PROD068;Loja Física;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001331;2023-09-30;CLI116;PROD068;E-commerce;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001332;2023-09-27;CLI021;PROD068;E-commerce;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001333;2023-09-02;CLI070;PROD068;Loja Física;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001334;2023-09-20;CLI049;PROD068;E-commerce;1;148.58;148.58;0.0;0.0;148.58;74.23;74.35;50.0;Concluída;2023-09
VEN001335;2023-09-05;CLI025;PROD069;Loja Física;1;170.83;170.83;5.0;8.54;162.29;82.77;79.52;49.0;Concluída;2023-09
VEN001336;2023-09-28;CLI058;PROD069;E-commerce;2;170.83;341.66;0.0;0.0;341.66;165.54;176.12;51.5;Concluída;2023-09
VEN001337;2023-09-17;CLI070;PROD069;E-commerce;1;170.83;170.83;5.0;8.54;162.29;82.77;79.52;49.0;Concluída;2023-09
VEN001338;2023-09-08;CLI050;PROD069;Loja Física;2;170.83;341.66;5.0;17.08;324.58;165.54;159.04;49.0;Concluída;2023-09
VEN001339;2023-09-18;CLI070;PROD069;Loja Física;1;170.83;170.83;0.0;0.0;170.83;82.77;88.06;51.5;Concluída;2023-09
VEN001340;2023-09-23;CLI090;PROD069;E-commerce;2;170.83;341.66;5.0;17.08;324.58;165.54;159.04;49.0;Concluída;2023-09
VEN001341;2023-09-25;CLI010;PROD069;E-commerce;1;170.83;170.83;0.0;0.0;170.83;82.77;88.06;51.5;Concluída;2023-09
VEN001342;2023-09-07;CLI031;PROD069;Loja Física;1;170.83;170.83;5.0;8.54;162.29;82.77;79.52;49.0;Concluída;2023-09
VEN001343;2023-09-21;CLI008;PROD069;Loja Física;1;170.83;170.83;5.0;8.54;162.29;82.77;79.52;49.0;Concluída;2023-09
VEN001344;2023-09-09;CLI005;PROD069;Loja Física;2;170.83;341.66;0.0;0.0;341.66;165.54;176.12;51.5;Concluída;2023-09
VEN001345;2023-09-25;CLI119;PROD070;E-commerce;2;193.39;386.78;5.0;19.34;367.44;175.28;192.16;52.3;Concluída;2023-09
VEN001346;2023-09-26;CLI015;PROD070;WhatsApp;1;193.39;193.39;0.0;0.0;193.39;87.64;105.75;54.7;Concluída;2023-09
VEN001347;2023-09-16;CLI036;PROD070;WhatsApp;1;193.39;193.39;5.0;9.67;183.72;87.64;96.08;52.3;Concluída;2023-09
VEN001348;2023-09-13;CLI095;PROD070;Loja Física;1;193.39;193.39;0.0;0.0;193.39;87.64;105.75;54.7;Concluída;2023-09
VEN001349;2023-09-28;CLI117;PROD070;WhatsApp;3;193.39;580.17;0.0;0.0;580.17;262.92;317.25;54.7;Concluída;2023-09
VEN001350;2023-09-16;CLI064;PROD071;E-commerce;2;139.09;278.18;0.0;0.0;278.18;125.86;152.32;54.8;Concluída;2023-09
VEN001351;2023-09-25;CLI065;PROD071;Loja Física;3;139.09;417.27;5.0;20.86;396.41;188.79;207.62;52.4;Concluída;2023-09
VEN001352;2023-09-16;CLI094;PROD071;E-commerce;1;139.09;139.09;5.0;6.95;132.14;62.93;69.21;52.4;Concluída;2023-09
VEN001353;2023-09-16;CLI008;PROD071;E-commerce;1;139.09;139.09;0.0;0.0;139.09;62.93;76.16;54.8;Concluída;2023-09
VEN001354;2023-09-11;CLI063;PROD071;Loja Física;1;139.09;139.09;0.0;0.0;139.09;62.93;76.16;54.8;Concluída;2023-09
VEN001355;2023-09-12;CLI012;PROD071;Loja Física;1;139.09;139.09;5.0;6.95;132.14;62.93;69.21;52.4;Concluída;2023-09
VEN001356;2023-09-13;CLI031;PROD071;WhatsApp;1;139.09;139.09;0.0;0.0;139.09;62.93;76.16;54.8;Concluída;2023-09
VEN001357;2023-09-28;CLI114;PROD072;Loja Física;1;58.03;58.03;5.0;2.9;55.13;23.91;31.22;56.6;Concluída;2023-09
VEN001358;2023-09-20;CLI076;PROD072;Loja Física;1;58.03;58.03;5.0;2.9;55.13;23.91;31.22;56.6;Concluída;2023-09
VEN001359;2023-09-14;CLI070;PROD072;Loja Física;3;58.03;174.09;0.0;0.0;174.09;71.73;102.36;58.8;Concluída;2023-09
VEN001360;2023-09-07;CLI093;PROD072;Loja Física;3;58.03;174.09;5.0;8.7;165.39;71.73;93.66;56.6;Concluída;2023-09
VEN001361;2023-09-30;CLI001;PROD072;Loja Física;1;58.03;58.03;0.0;0.0;58.03;23.91;34.12;58.8;Concluída;2023-09
VEN001362;2023-09-09;CLI113;PROD073;E-commerce;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001363;2023-09-15;CLI042;PROD073;Loja Física;1;103.64;103.64;5.0;5.18;98.46;43.44;55.02;55.9;Concluída;2023-09
VEN001364;2023-09-23;CLI089;PROD073;Loja Física;2;103.64;207.28;5.0;10.36;196.92;86.88;110.04;55.9;Concluída;2023-09
VEN001365;2023-09-05;CLI028;PROD073;Loja Física;1;103.64;103.64;5.0;5.18;98.46;43.44;55.02;55.9;Concluída;2023-09
VEN001366;2023-09-16;CLI063;PROD073;E-commerce;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001367;2023-09-16;CLI099;PROD073;E-commerce;2;103.64;207.28;0.0;0.0;207.28;86.88;120.4;58.1;Concluída;2023-09
VEN001368;2023-09-11;CLI020;PROD073;E-commerce;1;103.64;103.64;5.0;5.18;98.46;43.44;55.02;55.9;Concluída;2023-09
VEN001369;2023-09-19;CLI008;PROD073;Loja Física;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001370;2023-09-22;CLI005;PROD073;Loja Física;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001371;2023-09-18;CLI086;PROD073;Loja Física;2;103.64;207.28;0.0;0.0;207.28;86.88;120.4;58.1;Concluída;2023-09
VEN001372;2023-09-07;CLI082;PROD073;WhatsApp;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001373;2023-09-18;CLI079;PROD073;Loja Física;2;103.64;207.28;0.0;0.0;207.28;86.88;120.4;58.1;Concluída;2023-09
VEN001374;2023-09-05;CLI004;PROD073;Loja Física;1;103.64;103.64;0.0;0.0;103.64;43.44;60.2;58.1;Concluída;2023-09
VEN001375;2023-09-13;CLI099;PROD073;E-commerce;3;103.64;310.92;0.0;0.0;310.92;130.32;180.6;58.1;Concluída;2023-09
VEN001376;2023-09-20;CLI100;PROD074;Loja Física;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001377;2023-09-08;CLI026;PROD074;Loja Física;1;129.24;129.24;5.0;6.46;122.78;63.92;58.86;47.9;Concluída;2023-09
VEN001378;2023-09-30;CLI053;PROD074;Loja Física;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001379;2023-09-22;CLI078;PROD074;E-commerce;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001380;2023-09-24;CLI028;PROD074;WhatsApp;2;129.24;258.48;5.0;12.92;245.56;127.84;117.72;47.9;Concluída;2023-09
VEN001381;2023-09-08;CLI120;PROD074;Loja Física;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001382;2023-09-23;CLI003;PROD074;Loja Física;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001383;2023-09-17;CLI114;PROD074;Loja Física;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001384;2023-09-07;CLI109;PROD074;E-commerce;2;129.24;258.48;0.0;0.0;258.48;127.84;130.64;50.5;Concluída;2023-09
VEN001385;2023-09-15;CLI044;PROD074;E-commerce;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001386;2023-09-15;CLI034;PROD074;Loja Física;1;129.24;129.24;5.0;6.46;122.78;63.92;58.86;47.9;Concluída;2023-09
VEN001387;2023-09-04;CLI055;PROD074;Loja Física;1;129.24;129.24;5.0;6.46;122.78;63.92;58.86;47.9;Concluída;2023-09
VEN001388;2023-09-04;CLI108;PROD074;E-commerce;1;129.24;129.24;0.0;0.0;129.24;63.92;65.32;50.5;Concluída;2023-09
VEN001389;2023-09-12;CLI059;PROD075;Loja Física;1;182.48;182.48;0.0;0.0;182.48;76.05;106.43;58.3;Concluída;2023-09
VEN001390;2023-09-04;CLI115;PROD075;E-commerce;3;182.48;547.44;0.0;0.0;547.44;228.15;319.29;58.3;Concluída;2023-09
VEN001391;2023-09-21;CLI065;PROD075;E-commerce;1;182.48;182.48;0.0;0.0;182.48;76.05;106.43;58.3;Concluída;2023-09
VEN001392;2023-09-08;CLI029;PROD075;E-commerce;2;182.48;364.96;0.0;0.0;364.96;152.1;212.86;58.3;Concluída;2023-09
VEN001393;2023-09-12;CLI064;PROD075;E-commerce;1;182.48;182.48;5.0;9.12;173.36;76.05;97.31;56.1;Concluída;2023-09
VEN001394;2023-09-25;CLI083;PROD075;Loja Física;1;182.48;182.48;0.0;0.0;182.48;76.05;106.43;58.3;Concluída;2023-09
VEN001395;2023-09-18;CLI090;PROD075;WhatsApp;2;182.48;364.96;0.0;0.0;364.96;152.1;212.86;58.3;Concluída;2023-09
VEN001396;2023-09-18;CLI108;PROD075;E-commerce;1;182.48;182.48;0.0;0.0;182.48;76.05;106.43;58.3;Concluída;2023-09
VEN001397;2023-09-22;CLI062;PROD075;Loja Física;1;182.48;182.48;0.0;0.0;182.48;76.05;106.43;58.3;Concluída;2023-09
VEN001398;2023-09-19;CLI120;PROD075;Loja Física;2;182.48;364.96;0.0;0.0;364.96;152.1;212.86;58.3;Concluída;2023-09
VEN001399;2023-09-12;CLI048;PROD076;Loja Física;1;288.63;288.63;0.0;0.0;288.63;145.11;143.52;49.7;Concluída;2023-09
VEN001400;2023-09-22;CLI022;PROD076;Loja Física;1;288.63;288.63;5.0;14.43;274.2;145.11;129.09;47.1;Concluída;2023-09
VEN001401;2023-09-28;CLI045;PROD076;Loja Física;2;288.63;577.26;5.0;28.86;548.4;290.22;258.18;47.1;Concluída;2023-09
VEN001402;2023-09-17;CLI108;PROD076;E-commerce;1;288.63;288.63;0.0;0.0;288.63;145.11;143.52;49.7;Concluída;2023-09
VEN001403;2023-09-11;CLI006;PROD076;E-commerce;1;288.63;288.63;0.0;0.0;288.63;145.11;143.52;49.7;Concluída;2023-09
VEN001404;2023-09-12;CLI008;PROD076;E-commerce;1;288.63;288.63;0.0;0.0;288.63;145.11;143.52;49.7;Concluída;2023-09
VEN001405;2023-09-21;CLI014;PROD076;Loja Física;1;288.63;288.63;5.0;14.43;274.2;145.11;129.09;47.1;Concluída;2023-09
VEN001406;2023-09-13;CLI012;PROD077;Loja Física;1;153.14;153.14;0.0;0.0;153.14;68.79;84.35;55.1;Concluída;2023-09
VEN001407;2023-09-24;CLI061;PROD077;E-commerce;2;153.14;306.28;0.0;0.0;306.28;137.58;168.7;55.1;Concluída;2023-09
VEN001408;2023-09-13;CLI100;PROD077;Loja Física;4;153.14;612.56;0.0;0.0;612.56;275.16;337.4;55.1;Concluída;2023-09
VEN001409;2023-09-25;CLI110;PROD077;Loja Física;1;153.14;153.14;0.0;0.0;153.14;68.79;84.35;55.1;Concluída;2023-09
VEN001410;2023-09-24;CLI042;PROD077;Loja Física;1;153.14;153.14;0.0;0.0;153.14;68.79;84.35;55.1;Concluída;2023-09
VEN001411;2023-09-24;CLI040;PROD078;E-commerce;2;145.95;291.9;0.0;0.0;291.9;147.62;144.28;49.4;Concluída;2023-09
VEN001412;2023-09-21;CLI100;PROD078;E-commerce;1;145.95;145.95;0.0;0.0;145.95;73.81;72.14;49.4;Concluída;2023-09
VEN001413;2023-09-28;CLI046;PROD078;E-commerce;1;145.95;145.95;0.0;0.0;145.95;73.81;72.14;49.4;Concluída;2023-09
VEN001414;2023-09-21;CLI005;PROD078;Loja Física;2;145.95;291.9;0.0;0.0;291.9;147.62;144.28;49.4;Concluída;2023-09
VEN001415;2023-09-19;CLI050;PROD078;Loja Física;2;145.95;291.9;0.0;0.0;291.9;147.62;144.28;49.4;Concluída;2023-09
VEN001416;2023-09-22;CLI059;PROD078;E-commerce;1;145.95;145.95;0.0;0.0;145.95;73.81;72.14;49.4;Concluída;2023-09
VEN001417;2023-09-07;CLI119;PROD078;WhatsApp;2;145.95;291.9;0.0;0.0;291.9;147.62;144.28;49.4;Concluída;2023-09
VEN001418;2023-09-25;CLI041;PROD079;Loja Física;1;132.26;132.26;0.0;0.0;132.26;63.8;68.46;51.8;Concluída;2023-09
VEN001419;2023-09-24;CLI115;PROD079;WhatsApp;2;132.26;264.52;5.0;13.23;251.29;127.6;123.69;49.2;Concluída;2023-09
VEN001420;2023-09-17;CLI097;PROD079;Loja Física;1;132.26;132.26;0.0;0.0;132.26;63.8;68.46;51.8;Concluída;2023-09
VEN001421;2023-09-10;CLI113;PROD079;E-commerce;1;132.26;132.26;0.0;0.0;132.26;63.8;68.46;51.8;Concluída;2023-09
VEN001422;2023-09-09;CLI034;PROD079;Loja Física;3;132.26;396.78;0.0;0.0;396.78;191.4;205.38;51.8;Concluída;2023-09
VEN001423;2023-09-06;CLI006;PROD079;E-commerce;2;132.26;264.52;0.0;0.0;264.52;127.6;136.92;51.8;Concluída;2023-09
VEN001424;2023-09-28;CLI115;PROD079;Loja Física;1;132.26;132.26;0.0;0.0;132.26;63.8;68.46;51.8;Concluída;2023-09
VEN001425;2023-09-26;CLI074;PROD079;E-commerce;2;132.26;264.52;0.0;0.0;264.52;127.6;136.92;51.8;Concluída;2023-09
VEN001426;2023-09-28;CLI050;PROD079;E-commerce;1;132.26;132.26;0.0;0.0;132.26;63.8;68.46;51.8;Concluída;2023-09
VEN001427;2023-09-02;CLI107;PROD079;Loja Física;1;132.26;132.26;5.0;6.61;125.65;63.8;61.85;49.2;Concluída;2023-09
VEN001428;2023-09-27;CLI019;PROD079;E-commerce;1;132.26;132.26;5.0;6.61;125.65;63.8;61.85;49.2;Concluída;2023-09
VEN001429;2023-09-11;CLI069;PROD080;Loja Física;3;109.49;328.47;0.0;0.0;328.47;144.81;183.66;55.9;Concluída;2023-09
VEN001430;2023-09-23;CLI108;PROD080;Loja Física;1;109.49;109.49;5.0;5.47;104.02;48.27;55.75;53.6;Concluída;2023-09
VEN001431;2023-09-13;CLI049;PROD080;E-commerce;2;109.49;218.98;0.0;0.0;218.98;96.54;122.44;55.9;Concluída;2023-09
VEN001432;2023-09-07;CLI044;PROD080;Loja Física;2;109.49;218.98;0.0;0.0;218.98;96.54;122.44;55.9;Concluída;2023-09
VEN001433;2023-10-20;CLI007;PROD001;Loja Física;2;67.4;134.8;0.0;0.0;134.8;57.56;77.24;57.3;Concluída;2023-10
VEN001434;2023-10-10;CLI088;PROD001;Loja Física;2;67.4;134.8;5.0;6.74;128.06;57.56;70.5;55.1;Concluída;2023-10
VEN001435;2023-10-14;CLI052;PROD001;Loja Física;1;67.4;67.4;0.0;0.0;67.4;28.78;38.62;57.3;Concluída;2023-10
VEN001436;2023-10-08;CLI008;PROD001;Loja Física;1;67.4;67.4;0.0;0.0;67.4;28.78;38.62;57.3;Concluída;2023-10
VEN001437;2023-10-02;CLI093;PROD001;E-commerce;1;67.4;67.4;0.0;0.0;67.4;28.78;38.62;57.3;Concluída;2023-10
VEN001438;2023-10-31;CLI114;PROD001;Loja Física;1;67.4;67.4;0.0;0.0;67.4;28.78;38.62;57.3;Concluída;2023-10
VEN001439;2023-10-30;CLI046;PROD001;WhatsApp;2;67.4;134.8;0.0;0.0;134.8;57.56;77.24;57.3;Concluída;2023-10
VEN001440;2023-10-19;CLI114;PROD001;E-commerce;3;67.4;202.2;5.0;10.11;192.09;86.34;105.75;55.1;Concluída;2023-10
VEN001441;2023-10-30;CLI116;PROD001;WhatsApp;3;67.4;202.2;5.0;10.11;192.09;86.34;105.75;55.1;Concluída;2023-10
VEN001442;2023-10-21;CLI043;PROD001;Loja Física;3;67.4;202.2;0.0;0.0;202.2;86.34;115.86;57.3;Concluída;2023-10
VEN001443;2023-10-22;CLI048;PROD002;E-commerce;1;135.07;135.07;0.0;0.0;135.07;56.44;78.63;58.2;Concluída;2023-10
