id_conta_receber;venda_id;cliente_id;data_emissao;data_vencimento;data_recebimento;numero_parcela;total_parcelas;valor_original;valor_recebido;saldo_aberto;status;forma_recebimento
CR011562;VEN008912;CLI066;2024-06-05;2024-08-04;2024-08-04;2;3;63.15;63.15;0.0;Recebido;Cartão de Crédito
CR011563;VEN008912;CLI066;2024-06-05;2024-09-03;2024-09-03;3;3;63.14;63.14;0.0;Recebido;Cartão de Crédito
CR011564;VEN008913;CLI046;2024-06-11;2024-07-11;2024-07-11;1;1;94.72;94.72;0.0;Recebido;Cartão de Crédito
CR011565;VEN008914;CLI044;2024-06-07;2024-06-07;2024-06-09;1;1;189.44;189.44;0.0;Recebido;PIX
CR011566;VEN008915;CLI063;2024-06-13;2024-07-13;2024-07-14;1;2;94.72;94.72;0.0;Recebido;Cartão de Crédito
CR011567;VEN008915;CLI063;2024-06-13;2024-08-12;2024-08-12;2;2;94.72;94.72;0.0;Recebido;Cartão de Crédito
CR011568;VEN008916;CLI075;2024-06-23;2024-06-23;2024-06-23;1;1;94.72;94.72;0.0;Recebido;PIX
CR011569;VEN008917;CLI053;2024-06-25;2024-07-25;2024-07-26;1;1;89.98;89.98;0.0;Recebido;Cartão de Crédito
CR011570;VEN008918;CLI010;2024-06-04;2024-06-04;2024-06-05;1;1;94.72;94.72;0.0;Recebido;Cartão de Débito
CR011571;VEN008919;CLI015;2024-06-08;2024-07-08;2024-07-08;1;1;130.28;130.28;0.0;Recebido;Cartão de Crédito
CR011572;VEN008920;CLI115;2024-06-19;2024-06-19;2024-06-19;1;1;521.1;521.1;0.0;Recebido;PIX
CR011573;VEN008921;CLI094;2024-06-29;2024-06-29;2024-06-30;1;1;260.55;260.55;0.0;Recebido;Cartão de Débito
CR011574;VEN008922;CLI022;2024-06-12;2024-07-12;2024-07-12;1;1;260.55;260.55;0.0;Recebido;Cartão de Crédito
CR011575;VEN008923;CLI064;2024-06-25;2024-06-25;2024-06-26;1;1;130.28;130.28;0.0;Recebido;PIX
CR011576;VEN008924;CLI104;2024-06-29;2024-07-29;2024-07-29;1;2;65.14;65.14;0.0;Recebido;Cartão de Crédito
CR011577;VEN008924;CLI104;2024-06-29;2024-08-28;2024-08-29;2;2;65.14;65.14;0.0;Recebido;Cartão de Crédito
CR011578;VEN008925;CLI022;2024-06-18;2024-06-18;2024-06-20;1;1;130.28;130.28;0.0;Recebido;PIX
CR011579;VEN008926;CLI008;2024-06-05;2024-07-05;2024-07-07;1;1;130.28;130.28;0.0;Recebido;Cartão de Crédito
CR011580;VEN008927;CLI039;2024-06-01;2024-06-01;2024-06-02;1;1;130.28;130.28;0.0;Recebido;Cartão de Débito
CR011581;VEN008928;CLI110;2024-06-28;2024-06-28;2024-06-28;1;1;130.28;130.28;0.0;Recebido;PIX
CR011582;VEN008929;CLI095;2024-06-21;2024-06-21;2024-06-21;1;1;130.28;130.28;0.0;Recebido;Cartão de Débito
CR011583;VEN008930;CLI005;2024-06-14;2024-06-14;2024-06-14;1;1;260.55;260.55;0.0;Recebido;Cartão de Débito
CR011584;VEN008931;CLI050;2024-06-29;2024-06-29;2024-07-01;1;1;130.28;130.28;0.0;Recebido;PIX
CR011585;VEN008932;CLI057;2024-06-01;2024-06-01;2024-06-03;1;1;130.28;130.28;0.0;Recebido;PIX
CR011586;VEN008933;CLI001;2024-06-07;2024-06-07;2024-06-08;1;1;221.53;221.53;0.0;Recebido;PIX
CR011587;VEN008934;CLI014;2024-06-19;2024-07-19;2024-07-19;1;3;70.15;70.15;0.0;Recebido;Cartão de Crédito
CR011588;VEN008934;CLI014;2024-06-19;2024-08-18;2024-08-18;2;3;70.15;70.15;0.0;Recebido;Cartão de Crédito
CR011589;VEN008934;CLI014;2024-06-19;2024-09-17;2024-09-19;3;3;70.15;70.15;0.0;Recebido;Cartão de Crédito
CR011590;VEN008935;CLI051;2024-06-25;2024-07-25;2024-07-26;1;1;443.06;443.06;0.0;Recebido;Cartão de Crédito
CR011591;VEN008936;CLI018;2024-06-09;2024-06-09;2024-06-09;1;1;443.06;443.06;0.0;Recebido;PIX
CR011592;VEN008937;CLI113;2024-06-27;2024-06-27;2024-06-27;1;1;221.53;221.53;0.0;Recebido;Cartão de Débito
CR011593;VEN008938;CLI086;2024-06-06;2024-07-06;2024-07-06;1;1;420.91;420.91;0.0;Recebido;Cartão de Crédito
CR011594;VEN008939;CLI073;2024-06-08;2024-06-08;2024-06-08;1;1;443.06;443.06;0.0;Recebido;PIX
CR011595;VEN008940;CLI118;2024-06-13;2024-06-13;2024-06-14;1;1;221.53;221.53;0.0;Recebido;PIX
CR011596;VEN008941;CLI062;2024-06-01;2024-07-01;2024-07-01;1;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011597;VEN008941;CLI062;2024-06-01;2024-07-31;2024-08-01;2;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011598;VEN008941;CLI062;2024-06-01;2024-08-30;2024-08-31;3;3;104.12;104.12;0.0;Recebido;Cartão de Crédito
CR011599;VEN008942;CLI066;2024-06-15;2024-06-15;2024-06-15;1;1;624.68;624.68;0.0;Recebido;Cartão de Débito
CR011600;VEN008943;CLI104;2024-06-03;2024-07-03;2024-07-05;1;1;624.68;624.68;0.0;Recebido;Cartão de Crédito
CR011601;VEN008944;CLI059;2024-06-08;2024-06-08;2024-06-08;1;1;312.34;312.34;0.0;Recebido;PIX
CR011602;VEN008945;CLI106;2024-06-30;2024-07-30;2024-07-30;1;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011603;VEN008945;CLI106;2024-06-30;2024-08-29;2024-08-31;2;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011604;VEN008945;CLI106;2024-06-30;2024-09-28;2024-09-28;3;3;104.12;104.12;0.0;Recebido;Cartão de Crédito
CR011605;VEN008946;CLI088;2024-06-16;2024-07-16;2024-07-17;1;1;312.34;312.34;0.0;Recebido;Cartão de Crédito
CR011606;VEN008947;CLI026;2024-06-27;2024-07-27;2024-07-28;1;1;312.34;312.34;0.0;Recebido;Cartão de Crédito
CR011607;VEN008948;CLI120;2024-06-20;2024-06-20;2024-06-22;1;1;312.34;312.34;0.0;Recebido;Cartão de Débito
CR011608;VEN008949;CLI115;2024-06-25;2024-06-25;2024-06-25;1;1;624.68;624.68;0.0;Recebido;Cartão de Débito
CR011609;VEN008950;CLI092;2024-06-20;2024-06-20;2024-06-20;1;1;312.34;312.34;0.0;Recebido;Cartão de Débito
CR011610;VEN008951;CLI033;2024-06-08;2024-07-08;2024-07-09;1;1;624.68;624.68;0.0;Recebido;Cartão de Crédito
CR011611;VEN008952;CLI006;2024-06-24;2024-07-24;2024-07-24;1;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011612;VEN008952;CLI006;2024-06-24;2024-08-23;2024-08-23;2;3;104.11;104.11;0.0;Recebido;Cartão de Crédito
CR011613;VEN008952;CLI006;2024-06-24;2024-09-22;2024-09-24;3;3;104.12;104.12;0.0;Recebido;Cartão de Crédito
CR011614;VEN008953;CLI015;2024-06-03;2024-07-03;2024-07-04;1;1;484.96;484.96;0.0;Recebido;Cartão de Crédito
CR011615;VEN008954;CLI069;2024-06-15;2024-06-15;2024-06-16;1;1;121.24;121.24;0.0;Recebido;Cartão de Débito
CR011616;VEN008955;CLI102;2024-06-05;2024-07-05;2024-07-07;1;1;121.24;121.24;0.0;Recebido;Cartão de Crédito
CR011617;VEN008956;CLI008;2024-06-18;2024-06-18;2024-06-20;1;1;115.18;115.18;0.0;Recebido;Cartão de Débito
CR011618;VEN008957;CLI042;2024-06-24;2024-07-24;2024-07-24;1;1;363.72;363.72;0.0;Recebido;Cartão de Crédito
CR011619;VEN008958;CLI097;2024-06-19;2024-06-19;2024-06-19;1;1;242.48;242.48;0.0;Recebido;Cartão de Débito
CR011620;VEN008959;CLI088;2024-06-21;2024-07-21;2024-07-21;1;1;121.24;121.24;0.0;Recebido;Cartão de Crédito
CR011621;VEN008960;CLI026;2024-06-10;2024-06-10;2024-06-10;1;1;142.15;142.15;0.0;Recebido;PIX
CR011622;VEN008961;CLI102;2024-06-03;2024-07-03;2024-07-04;1;1;426.44;426.44;0.0;Recebido;Cartão de Crédito
CR011623;VEN008962;CLI015;2024-06-16;2024-07-16;2024-07-16;1;2;284.29;284.29;0.0;Recebido;Cartão de Crédito
CR011624;VEN008962;CLI015;2024-06-16;2024-08-15;2024-08-16;2;2;284.29;284.29;0.0;Recebido;Cartão de Crédito
CR011625;VEN008963;CLI001;2024-06-09;2024-06-09;2024-06-10;1;1;142.15;142.15;0.0;Recebido;Cartão de Débito
CR011626;VEN008964;CLI095;2024-06-28;2024-07-28;2024-07-30;1;2;64.0;64.0;0.0;Recebido;Cartão de Crédito
CR011627;VEN008964;CLI095;2024-06-28;2024-08-27;2024-08-29;2;2;64.01;64.01;0.0;Recebido;Cartão de Crédito
CR011628;VEN008965;CLI027;2024-06-27;2024-06-27;2024-06-27;1;1;121.61;121.61;0.0;Recebido;Cartão de Débito
CR011629;VEN008966;CLI015;2024-06-08;2024-07-08;2024-07-10;1;3;85.34;85.34;0.0;Recebido;Cartão de Crédito
CR011630;VEN008966;CLI015;2024-06-08;2024-08-07;2024-08-07;2;3;85.34;85.34;0.0;Recebido;Cartão de Crédito
CR011631;VEN008966;CLI015;2024-06-08;2024-09-06;2024-09-06;3;3;85.34;85.34;0.0;Recebido;Cartão de Crédito
CR011632;VEN008967;CLI055;2024-06-12;2024-07-12;2024-07-12;1;1;256.02;256.02;0.0;Recebido;Cartão de Crédito
CR011633;VEN008968;CLI034;2024-06-10;2024-07-10;2024-07-10;1;1;121.61;121.61;0.0;Recebido;Cartão de Crédito
CR011634;VEN008969;CLI073;2024-06-25;2024-06-25;2024-06-25;1;1;256.02;256.02;0.0;Recebido;PIX
CR011635;VEN008970;CLI008;2024-06-04;2024-06-04;2024-06-04;1;1;256.02;256.02;0.0;Recebido;PIX
CR011636;VEN008971;CLI070;2024-06-28;2024-07-28;2024-07-29;1;1;128.01;128.01;0.0;Recebido;Cartão de Crédito
CR011637;VEN008972;CLI117;2024-06-08;2024-07-08;2024-07-08;1;1;121.61;121.61;0.0;Recebido;Cartão de Crédito
CR011638;VEN008973;CLI119;2024-06-15;2024-07-15;2024-07-15;1;1;128.01;128.01;0.0;Recebido;Cartão de Crédito
CR011639;VEN008974;CLI009;2024-06-14;2024-07-14;2024-07-14;1;1;282.44;282.44;0.0;Recebido;Cartão de Crédito
CR011640;VEN008975;CLI004;2024-06-24;2024-07-24;2024-07-24;1;2;70.61;70.61;0.0;Recebido;Cartão de Crédito
CR011641;VEN008975;CLI004;2024-06-24;2024-08-23;2024-08-25;2;2;70.61;70.61;0.0;Recebido;Cartão de Crédito
CR011642;VEN008976;CLI012;2024-06-11;2024-06-11;2024-06-11;1;1;141.22;141.22;0.0;Recebido;Cartão de Débito
CR011643;VEN008977;CLI094;2024-06-24;2024-06-24;2024-06-24;1;1;282.44;282.44;0.0;Recebido;PIX
CR011644;VEN008978;CLI029;2024-06-23;2024-06-23;2024-06-25;1;1;141.22;141.22;0.0;Recebido;Cartão de Débito
CR011645;VEN008979;CLI104;2024-06-17;2024-06-17;2024-06-18;1;1;282.44;282.44;0.0;Recebido;Cartão de Débito
CR011646;VEN008980;CLI079;2024-06-02;2024-06-02;2024-06-02;1;1;423.66;423.66;0.0;Recebido;PIX
CR011647;VEN008981;CLI116;2024-06-05;2024-06-05;2024-06-05;1;1;141.22;141.22;0.0;Recebido;PIX
CR011648;VEN008982;CLI041;2024-06-09;2024-06-09;2024-06-09;1;1;141.22;141.22;0.0;Recebido;Cartão de Débito
CR011649;VEN008983;CLI026;2024-06-27;2024-07-27;2024-07-29;1;1;141.22;141.22;0.0;Recebido;Cartão de Crédito
CR011650;VEN008984;CLI070;2024-06-03;2024-06-03;2024-06-03;1;1;564.88;564.88;0.0;Recebido;PIX
CR011651;VEN008985;CLI040;2024-06-17;2024-07-17;2024-07-17;1;1;141.22;141.22;0.0;Recebido;Cartão de Crédito
CR011652;VEN008986;CLI120;2024-06-07;2024-06-07;2024-06-07;1;1;141.22;141.22;0.0;Recebido;Cartão de Débito
CR011653;VEN008987;CLI012;2024-06-20;2024-07-20;2024-07-22;1;3;47.07;47.07;0.0;Recebido;Cartão de Crédito
CR011654;VEN008987;CLI012;2024-06-20;2024-08-19;2024-08-21;2;3;47.07;47.07;0.0;Recebido;Cartão de Crédito
CR011655;VEN008987;CLI012;2024-06-20;2024-09-18;2024-09-19;3;3;47.08;47.08;0.0;Recebido;Cartão de Crédito
CR011656;VEN008988;CLI107;2024-06-05;2024-06-05;2024-06-05;1;1;141.22;141.22;0.0;Recebido;PIX
CR011657;VEN008989;CLI044;2024-06-21;2024-07-21;2024-07-21;1;1;423.66;423.66;0.0;Recebido;Cartão de Crédito
CR011658;VEN008990;CLI113;2024-06-10;2024-06-10;2024-06-12;1;1;282.44;282.44;0.0;Recebido;Cartão de Débito
CR011659;VEN008991;CLI031;2024-06-30;2024-06-30;2024-07-01;1;1;282.44;282.44;0.0;Recebido;PIX
CR011660;VEN008992;CLI025;2024-06-24;2024-06-24;2024-06-24;1;1;297.46;297.46;0.0;Recebido;PIX
CR011661;VEN008993;CLI009;2024-06-10;2024-07-10;2024-07-11;1;3;99.15;99.15;0.0;Recebido;Cartão de Crédito
CR011662;VEN008993;CLI009;2024-06-10;2024-08-09;2024-08-09;2;3;99.15;99.15;0.0;Recebido;Cartão de Crédito
CR011663;VEN008993;CLI009;2024-06-10;2024-09-08;2024-09-08;3;3;99.16;99.16;0.0;Recebido;Cartão de Crédito
CR011664;VEN008994;CLI040;2024-06-19;2024-07-19;2024-07-19;1;1;148.73;148.73;0.0;Recebido;Cartão de Crédito
CR011665;VEN008995;CLI090;2024-06-25;2024-07-25;2024-07-27;1;2;223.09;223.09;0.0;Recebido;Cartão de Crédito
CR011666;VEN008995;CLI090;2024-06-25;2024-08-24;2024-08-24;2;2;223.1;223.1;0.0;Recebido;Cartão de Crédito
CR011667;VEN008996;CLI012;2024-06-11;2024-07-11;2024-07-11;1;2;70.64;70.64;0.0;Recebido;Cartão de Crédito
CR011668;VEN008996;CLI012;2024-06-11;2024-08-10;2024-08-10;2;2;70.65;70.65;0.0;Recebido;Cartão de Crédito
CR011669;VEN008997;CLI012;2024-06-15;2024-06-15;2024-06-15;1;1;148.73;148.73;0.0;Recebido;PIX
CR011670;VEN008998;CLI076;2024-06-19;2024-06-19;2024-06-19;1;1;141.29;141.29;0.0;Recebido;Cartão de Débito
CR011671;VEN008999;CLI117;2024-06-18;2024-07-18;2024-07-19;1;1;297.46;297.46;0.0;Recebido;Cartão de Crédito
CR011672;VEN009000;CLI058;2024-06-24;2024-07-24;2024-07-26;1;1;297.46;297.46;0.0;Recebido;Cartão de Crédito
CR011673;VEN009001;CLI087;2024-06-16;2024-07-16;2024-07-18;1;1;297.46;297.46;0.0;Recebido;Cartão de Crédito
CR011674;VEN009002;CLI111;2024-06-11;2024-06-11;2024-06-13;1;1;175.88;175.88;0.0;Recebido;PIX
CR011675;VEN009003;CLI097;2024-06-20;2024-06-20;2024-06-20;1;1;175.88;175.88;0.0;Recebido;PIX
CR011676;VEN009004;CLI057;2024-06-27;2024-06-27;2024-06-29;1;1;87.94;87.94;0.0;Recebido;Cartão de Débito
CR011677;VEN009005;CLI090;2024-06-13;2024-07-13;2024-07-15;1;1;175.88;175.88;0.0;Recebido;Cartão de Crédito
CR011678;VEN009006;CLI111;2024-06-14;2024-07-14;2024-07-14;1;1;87.94;87.94;0.0;Recebido;Cartão de Crédito
CR011679;VEN009007;CLI062;2024-06-19;2024-06-19;2024-06-19;1;1;263.82;263.82;0.0;Recebido;Cartão de Débito
CR011680;VEN009008;CLI048;2024-06-25;2024-06-25;2024-06-25;1;1;175.88;175.88;0.0;Recebido;Cartão de Débito
CR011681;VEN009009;CLI109;2024-06-20;2024-06-20;2024-06-22;1;1;87.94;87.94;0.0;Recebido;Cartão de Débito
CR011682;VEN009010;CLI114;2024-06-23;2024-06-23;2024-06-23;1;1;175.88;175.88;0.0;Recebido;PIX
CR011683;VEN009011;CLI049;2024-06-03;2024-07-03;2024-07-03;1;1;87.94;87.94;0.0;Recebido;Cartão de Crédito
CR011684;VEN009012;CLI004;2024-06-10;2024-07-10;2024-07-10;1;1;87.94;87.94;0.0;Recebido;Cartão de Crédito
CR011685;VEN009013;CLI043;2024-06-14;2024-06-14;2024-06-15;1;1;175.88;175.88;0.0;Recebido;PIX
CR011686;VEN009014;CLI010;2024-06-21;2024-06-21;2024-06-22;1;1;175.88;175.88;0.0;Recebido;PIX
CR011687;VEN009015;CLI034;2024-06-26;2024-06-26;2024-06-26;1;1;159.01;159.01;0.0;Recebido;PIX
CR011688;VEN009016;CLI087;2024-06-19;2024-07-19;2024-07-20;1;1;159.01;159.01;0.0;Recebido;Cartão de Crédito
CR011689;VEN009017;CLI116;2024-06-24;2024-07-24;2024-07-24;1;2;159.01;159.01;0.0;Recebido;Cartão de Crédito
CR011690;VEN009017;CLI116;2024-06-24;2024-08-23;2024-08-24;2;2;159.01;159.01;0.0;Recebido;Cartão de Crédito
CR011691;VEN009018;CLI095;2024-06-22;2024-06-22;2024-06-24;1;1;151.06;151.06;0.0;Recebido;PIX
CR011692;VEN009019;CLI056;2024-06-12;2024-07-12;2024-07-13;1;1;159.01;159.01;0.0;Recebido;Cartão de Crédito
CR011693;VEN009020;CLI045;2024-06-23;2024-07-23;2024-07-23;1;3;53.0;53.0;0.0;Recebido;Cartão de Crédito
CR011694;VEN009020;CLI045;2024-06-23;2024-08-22;2024-08-22;2;3;53.0;53.0;0.0;Recebido;Cartão de Crédito
CR011695;VEN009020;CLI045;2024-06-23;2024-09-21;2024-09-21;3;3;53.01;53.01;0.0;Recebido;Cartão de Crédito
CR011696;VEN009021;CLI066;2024-06-18;2024-06-18;2024-06-19;1;1;159.01;159.01;0.0;Recebido;Cartão de Débito
CR011697;VEN009022;CLI112;2024-06-06;2024-06-06;2024-06-06;1;1;636.04;636.04;0.0;Recebido;Cartão de Débito
CR011698;VEN009023;CLI045;2024-06-10;2024-07-10;2024-07-10;1;3;106.01;106.01;0.0;Recebido;Cartão de Crédito
CR011699;VEN009023;CLI045;2024-06-10;2024-08-09;2024-08-09;2;3;106.01;106.01;0.0;Recebido;Cartão de Crédito
CR011700;VEN009023;CLI045;2024-06-10;2024-09-08;2024-09-10;3;3;106.0;106.0;0.0;Recebido;Cartão de Crédito
CR011701;VEN009024;CLI051;2024-06-22;2024-06-22;2024-06-24;1;1;159.01;159.01;0.0;Recebido;PIX
CR011702;VEN009025;CLI009;2024-06-05;2024-06-05;2024-06-05;1;1;159.01;159.01;0.0;Recebido;Cartão de Débito
CR011703;VEN009026;CLI109;2024-06-02;2024-07-02;2024-07-04;1;1;477.03;477.03;0.0;Recebido;Cartão de Crédito
CR011704;VEN009027;CLI010;2024-06-24;2024-06-24;2024-06-24;1;1;159.01;159.01;0.0;Recebido;Cartão de Débito
CR011705;VEN009028;CLI077;2024-06-20;2024-07-20;2024-07-20;1;2;69.22;69.22;0.0;Recebido;Cartão de Crédito
CR011706;VEN009028;CLI077;2024-06-20;2024-08-19;2024-08-19;2;2;69.22;69.22;0.0;Recebido;Cartão de Crédito
CR011707;VEN009029;CLI066;2024-06-30;2024-06-30;2024-07-02;1;1;276.88;276.88;0.0;Recebido;PIX
CR011708;VEN009030;CLI076;2024-06-04;2024-06-04;2024-06-04;1;1;138.44;138.44;0.0;Recebido;Cartão de Débito
CR011709;VEN009031;CLI086;2024-06-27;2024-06-27;2024-06-27;1;1;138.44;138.44;0.0;Recebido;PIX
CR011710;VEN009032;CLI040;2024-06-02;2024-07-02;2024-07-02;1;1;138.44;138.44;0.0;Recebido;Cartão de Crédito
CR011711;VEN009033;CLI090;2024-06-23;2024-06-23;2024-06-25;1;1;138.44;138.44;0.0;Recebido;PIX
CR011712;VEN009034;CLI099;2024-06-09;2024-06-09;2024-06-09;1;1;138.44;138.44;0.0;Recebido;Cartão de Débito
CR011713;VEN009035;CLI094;2024-06-03;2024-06-03;2024-06-03;1;1;138.44;138.44;0.0;Recebido;Cartão de Débito
CR011714;VEN009036;CLI012;2024-06-05;2024-06-05;2024-06-05;1;1;276.88;276.88;0.0;Recebido;PIX
CR011715;VEN009037;CLI036;2024-06-11;2024-07-11;2024-07-13;1;1;138.44;138.44;0.0;Recebido;Cartão de Crédito
CR011716;VEN009038;CLI100;2024-06-21;2024-06-21;2024-06-21;1;1;138.44;138.44;0.0;Recebido;Cartão de Débito
CR011717;VEN009039;CLI109;2024-06-17;2024-07-17;2024-07-17;1;3;92.29;92.29;0.0;Recebido;Cartão de Crédito
CR011718;VEN009039;CLI109;2024-06-17;2024-08-16;2024-08-18;2;3;92.29;92.29;0.0;Recebido;Cartão de Crédito
CR011719;VEN009039;CLI109;2024-06-17;2024-09-15;2024-09-15;3;3;92.3;92.3;0.0;Recebido;Cartão de Crédito
CR011720;VEN009040;CLI063;2024-06-28;2024-06-28;2024-06-30;1;1;262.94;262.94;0.0;Recebido;Cartão de Débito
CR011721;VEN009041;CLI051;2024-06-09;2024-06-09;2024-06-10;1;1;276.78;276.78;0.0;Recebido;PIX
CR011722;VEN009042;CLI005;2024-06-01;2024-07-01;2024-07-03;1;3;184.52;184.52;0.0;Recebido;Cartão de Crédito
CR011723;VEN009042;CLI005;2024-06-01;2024-07-31;2024-07-31;2;3;184.52;184.52;0.0;Recebido;Cartão de Crédito
CR011724;VEN009042;CLI005;2024-06-01;2024-08-30;2024-08-30;3;3;184.52;184.52;0.0;Recebido;Cartão de Crédito
CR011725;VEN009043;CLI057;2024-06-01;2024-06-01;2024-06-01;1;1;553.56;553.56;0.0;Recebido;Cartão de Débito
CR011726;VEN009044;CLI019;2024-06-08;2024-06-08;2024-06-08;1;1;830.34;830.34;0.0;Recebido;PIX
CR011727;VEN009045;CLI076;2024-06-23;2024-06-23;2024-06-23;1;1;276.78;276.78;0.0;Recebido;Cartão de Débito
CR011728;VEN009046;CLI005;2024-06-03;2024-07-03;2024-07-03;1;3;167.69;167.69;0.0;Recebido;Cartão de Crédito
CR011729;VEN009046;CLI005;2024-06-03;2024-08-02;2024-08-03;2;3;167.69;167.69;0.0;Recebido;Cartão de Crédito
CR011730;VEN009046;CLI005;2024-06-03;2024-09-01;2024-09-01;3;3;167.68;167.68;0.0;Recebido;Cartão de Crédito
CR011731;VEN009047;CLI100;2024-06-09;2024-06-09;2024-06-09;1;1;377.3;377.3;0.0;Recebido;Cartão de Débito
CR011732;VEN009048;CLI069;2024-06-25;2024-06-25;2024-06-27;1;1;125.77;125.77;0.0;Recebido;Cartão de Débito
CR011733;VEN009049;CLI087;2024-06-28;2024-06-28;2024-06-30;1;1;125.77;125.77;0.0;Recebido;Cartão de Débito
CR011734;VEN009050;CLI112;2024-06-29;2024-06-29;2024-06-29;1;1;125.77;125.77;0.0;Recebido;PIX
CR011735;VEN009051;CLI057;2024-06-06;2024-06-06;2024-06-06;1;1;433.81;433.81;0.0;Recebido;Cartão de Débito
CR011736;VEN009052;CLI045;2024-06-11;2024-06-11;2024-06-11;1;1;289.21;289.21;0.0;Recebido;PIX
CR011737;VEN009053;CLI066;2024-06-17;2024-06-17;2024-06-17;1;1;144.6;144.6;0.0;Recebido;Cartão de Débito
CR011738;VEN009054;CLI029;2024-06-07;2024-06-07;2024-06-07;1;1;289.21;289.21;0.0;Recebido;Cartão de Débito
CR011739;VEN009055;CLI020;2024-06-08;2024-07-08;2024-07-08;1;1;289.21;289.21;0.0;Recebido;Cartão de Crédito
CR011740;VEN009056;CLI052;2024-06-07;2024-06-07;2024-06-07;1;1;144.6;144.6;0.0;Recebido;Cartão de Débito
CR011741;VEN009057;CLI081;2024-06-12;2024-06-12;2024-06-14;1;1;144.6;144.6;0.0;Recebido;Cartão de Débito
CR011742;VEN009058;CLI051;2024-06-21;2024-07-21;2024-07-23;1;2;202.09;202.09;0.0;Recebido;Cartão de Crédito
CR011743;VEN009058;CLI051;2024-06-21;2024-08-20;2024-08-20;2;2;202.09;202.09;0.0;Recebido;Cartão de Crédito
CR011744;VEN009059;CLI061;2024-06-08;2024-07-08;2024-07-08;1;1;606.27;606.27;0.0;Recebido;Cartão de Crédito
CR011745;VEN009060;CLI006;2024-06-03;2024-06-03;2024-06-03;1;1;404.18;404.18;0.0;Recebido;Cartão de Débito
CR011746;VEN009061;CLI016;2024-06-22;2024-07-22;2024-07-22;1;1;202.09;202.09;0.0;Recebido;Cartão de Crédito
CR011747;VEN009062;CLI037;2024-06-08;2024-07-08;2024-07-10;1;1;117.73;117.73;0.0;Recebido;Cartão de Crédito
CR011748;VEN009063;CLI062;2024-06-06;2024-06-06;2024-06-06;1;1;117.73;117.73;0.0;Recebido;Cartão de Débito
CR011749;VEN009064;CLI064;2024-06-21;2024-07-21;2024-07-21;1;2;58.87;58.87;0.0;Recebido;Cartão de Crédito
CR011750;VEN009064;CLI064;2024-06-21;2024-08-20;2024-08-20;2;2;58.86;58.86;0.0;Recebido;Cartão de Crédito
CR011751;VEN009065;CLI079;2024-06-04;2024-07-04;2024-07-04;1;1;117.73;117.73;0.0;Recebido;Cartão de Crédito
CR011752;VEN009066;CLI024;2024-06-15;2024-07-15;2024-07-15;1;1;117.73;117.73;0.0;Recebido;Cartão de Crédito
CR011753;VEN009067;CLI057;2024-06-25;2024-07-25;2024-07-27;1;2;58.87;58.87;0.0;Recebido;Cartão de Crédito
CR011754;VEN009067;CLI057;2024-06-25;2024-08-24;2024-08-24;2;2;58.86;58.86;0.0;Recebido;Cartão de Crédito
CR011755;VEN009068;CLI031;2024-06-22;2024-07-22;2024-07-22;1;1;117.73;117.73;0.0;Recebido;Cartão de Crédito
CR011756;VEN009069;CLI050;2024-06-26;2024-07-26;2024-07-27;1;1;235.46;235.46;0.0;Recebido;Cartão de Crédito
CR011757;VEN009070;CLI078;2024-06-26;2024-06-26;2024-06-28;1;1;117.73;117.73;0.0;Recebido;PIX
CR011758;VEN009071;CLI096;2024-06-01;2024-07-01;2024-07-03;1;1;235.46;235.46;0.0;Recebido;Cartão de Crédito
CR011759;VEN009072;CLI086;2024-06-24;2024-07-24;2024-07-26;1;1;353.19;353.19;0.0;Recebido;Cartão de Crédito
CR011760;VEN009073;CLI051;2024-06-03;2024-06-03;2024-06-04;1;1;353.19;353.19;0.0;Recebido;PIX
CR011761;VEN009074;CLI055;2024-06-02;2024-07-02;2024-07-04;1;1;117.73;117.73;0.0;Recebido;Cartão de Crédito
CR011762;VEN009075;CLI112;2024-06-25;2024-07-25;2024-07-25;1;1;235.46;235.46;0.0;Recebido;Cartão de Crédito
CR011763;VEN009076;CLI081;2024-06-13;2024-07-13;2024-07-15;1;1;49.12;49.12;0.0;Recebido;Cartão de Crédito
CR011764;VEN009077;CLI055;2024-06-14;2024-07-14;2024-07-14;1;3;16.37;16.37;0.0;Recebido;Cartão de Crédito
CR011765;VEN009077;CLI055;2024-06-14;2024-08-13;2024-08-13;2;3;16.37;16.37;0.0;Recebido;Cartão de Crédito
CR011766;VEN009077;CLI055;2024-06-14;2024-09-12;2024-09-13;3;3;16.38;16.38;0.0;Recebido;Cartão de Crédito
CR011767;VEN009078;CLI103;2024-06-15;2024-07-15;2024-07-15;1;2;49.12;49.12;0.0;Recebido;Cartão de Crédito
CR011768;VEN009078;CLI103;2024-06-15;2024-08-14;2024-08-14;2;2;49.12;49.12;0.0;Recebido;Cartão de Crédito
CR011769;VEN009079;CLI112;2024-06-12;2024-07-12;2024-07-13;1;3;16.37;16.37;0.0;Recebido;Cartão de Crédito
CR011770;VEN009079;CLI112;2024-06-12;2024-08-11;2024-08-13;2;3;16.37;16.37;0.0;Recebido;Cartão de Crédito
